xp, rho, u, p, Mach
0.05,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.15,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.25,0.9999999999999998,1.5000000000000004,0.7066654346062687,1.508065888893204
0.35,0.9129542145919537,1.5587162408121276,0.6296277412819102,1.586301059243094
0.45,0.7497269300247237,1.7113639308812951,0.48256237367032007,1.80282338997462
0.55,0.7199835600136056,1.5916644182813824,0.4202137253428314,1.7608147317715888
0.65,0.5970424431410571,1.7879380399248586,0.3455139285618698,1.9863614115528756
0.75,0.6608153280229475,1.5693147194227688,0.40991506801500555,1.6839885842349733
0.85,0.5539559552624481,1.7937793325567297,0.3380303937954889,1.9407283058196791
0.95,0.6123788482535484,1.7061144921994902,0.3261557805337176,1.9757941943084392
