step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9998217256829636, 0.010069635241752509, 0.016273230103082084, 0.013352238133656881, 0.2235906656343196
1, 0, 0.9998776329504462, 0.005460260020965553, 0.012143069636996715, 0.011062133302679794, 0.13274290823388374
2, 0, 0.9998202058723935, 0.00524475261416474, 0.015514611540257982, 0.013409034633975796, 0.09780729242927683
3, 0, 0.9998716539848729, 0.002868590829482426, 0.011331900015444797, 0.011329171795250368, 0.06775108958628666
4, 0, 0.9999402614201215, 0.0014657490786471458, 0.007740466361660403, 0.007729131392315395, 0.04428152050063581
5, 0, 0.9999125062822457, 0.0013653094823441309, 0.009371657487861486, 0.009353909964591234, 0.05931923315475737
6, 0, 0.9998373708652099, 0.001507356080862018, 0.012818301485389186, 0.01275287212304637, 0.0593530671264924
7, 0, 0.9998391001956695, 0.0013908191037775564, 0.014090778343871955, 0.012684883800729992, 0.031004642935138126
8, 0, 0.9998186078125805, 0.0011836705184265562, 0.013952625838132757, 0.013468497093102437, 0.02283019216959808
9, 0, 0.9996319399507596, 0.0014160456784181163, 0.019223336243452724, 0.019185773962103424, 0.01756782013822065
10, 0, 0.9997233662316445, 0.0011227387960255403, 0.01753478751551917, 0.01663288617656317, 0.018961020166100438
11, 0, 0.9996895274764275, 0.0009655728073347788, 0.017630867177623386, 0.017620914437426582, 0.01393623751247811
12, 0, 0.999761894342645, 0.0007217091652716392, 0.015532574355504087, 0.015431131929269466, 0.02705664883411416
13, 0, 0.9994682290379937, 0.0010037754210010317, 0.025932193523923362, 0.023061692823781996, 0.01429806980937022
14, 0, 0.9995843375018721, 0.0009905021731439329, 0.031310039114438075, 0.020388862178535565, 0.014836713916830693
15, 0, 0.9996117282312962, 0.0005475074455446518, 0.02137016218625648, 0.01970556938441124, 0.008823886779813645
16, 0, 0.999672910121458, 0.0004714130859669244, 0.02270339209050805, 0.018086365855653565, 0.00979040042385966
17, 0, 0.9995568554610994, 0.00038988458643376793, 0.02364757761076615, 0.02105216483052872, 0.007081313153075775
18, 0, 0.9993046083590464, 0.0003963937584655004, 0.030715102925123406, 0.02637257240750534, 0.007093543950722366
19, 0, 0.9994459319339868, 0.00023776363852488622, 0.02378317073286604, 0.023540281118493548, 0.006099505641248759
20, 0, 0.9993969432859127, 0.00023212558565753098, 0.03003900887064426, 0.024559064739159052, 0.004792528613485698
21, 0, 0.9994827112146731, 0.0002127524816784518, 0.036081700002121506, 0.022745454481199866, 0.0034033728518093145
22, 0, 0.9994869172793167, 0.00019031041859936173, 0.04208810413630137, 0.022652782412792633, 0.0025771646127313416
23, 0, 0.99952592276436, 0.0001314186849700826, 0.03789301260563409, 0.021774605306834182, 0.0023475549867380515
24, 0, 0.999435635277088, 6.99078192830332e-05, 0.026090431583761554, 0.023758038056076406, 0.0016253218853491435
25, 0, 0.9992378933127546, 8.139013723880553e-05, 0.039553537092233665, 0.027608910595155113, 0.001331750608133581
