dq_lu, dq_hhl,
6.126521924345171e-07,6.470046922561641e-09
3.579867213727359e-07,3.2724238151356397e-09
1.362043322494207e-06,1.509319321227283e-08
2.2456027987544856e-06,2.478494061403762e-08
1.5238024969357428e-06,1.805907935839062e-08
4.334541465616939e-06,4.8787957278449696e-08
3.1485446834308446e-06,3.5327850646531264e-08
2.772383677238508e-06,3.2634868273754476e-08
5.757226317053767e-06,6.656203955754753e-08
1.935510075101698e-06,2.1069567669618194e-08
1.8705178947233425e-06,2.3012969021024604e-08
3.3647361202603893e-06,4.0200110524143185e-08
-2.417489190313111e-06,-2.9616627189390022e-08
-2.3969148362723557e-06,-2.8185015787302558e-08
-5.470270818064878e-06,-6.653278151616179e-08
