step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.9778901432456, 9, 22.405614510122483, 2.3074021727489367, 1.000000000000001, 0.10298321305610662, 5, 5, 19, 14, 596688, 641145, 14, 20.41389012336731, 15.845746994018555, 18.49786686897278
1, 0, 15, 16, 32, 58.165348989617364, 12, 24.606934526039367, 4.958442865014328, 1.0000000000000038, 0.20150591532509718, 5, 5, 18, 13, 297178, 319447, 13, 10.255399942398071, 7.2135679721832275, 7.328440189361572
2, 0, 15, 16, 32, 64.38367155402916, 11, 24.262200711634133, 4.398234970553374, 1.0000000000000007, 0.18127930861788288, 5, 5, 19, 14, 596959, 641325, 14, 20.374201774597168, 15.724519729614258, 18.482406854629517
3, 0, 15, 16, 32, 65.35913653324062, 11, 24.192483782390767, 4.298332506921174, 0.9999999999999973, 0.17767222851462047, 5, 5, 19, 14, 597198, 641662, 14, 20.582452058792114, 14.613837242126465, 18.62995195388794
4, 0, 15, 16, 32, 66.56621144011349, 11, 24.122010402436473, 4.188118082966224, 1.0000000000000027, 0.17362226502245376, 5, 5, 19, 14, 597198, 641662, 14, 20.390421152114868, 14.37641191482544, 18.41106104850769
5, 0, 15, 16, 32, 67.0207082717054, 11, 24.09155685164713, 4.142477263874829, 0.9999999999999987, 0.17194726307576155, 5, 5, 19, 14, 597971, 642435, 14, 20.39179491996765, 14.482341289520264, 18.362512826919556
6, 0, 15, 16, 32, 67.07038481497555, 11, 24.088782165703595, 4.137780179743989, 1.0000000000000013, 0.17177207844218784, 5, 5, 19, 14, 596441, 640898, 14, 20.367152214050293, 14.551712036132812, 18.205985069274902
7, 0, 15, 16, 32, 67.15102665172597, 11, 24.08273641910969, 4.129554134662676, 1.0000000000000009, 0.17147362587026777, 5, 5, 19, 14, 595947, 640658, 14, 20.338496923446655, 14.434276103973389, 18.407957792282104
8, 0, 15, 16, 32, 67.20496845013622, 11, 24.079327531050755, 4.124324415007121, 1.0000000000000013, 0.17128071411831283, 5, 5, 19, 14, 596457, 640824, 14, 20.414008140563965, 15.090311050415039, 18.3928439617157
9, 0, 15, 16, 32, 67.22705121479666, 11, 24.07773989058292, 4.122099078046879, 1.0000000000000002, 0.17119958504324198, 5, 5, 19, 14, 598473, 642819, 14, 20.46571397781372, 14.771820068359375, 18.550017833709717
10, 0, 15, 16, 32, 67.2838050720701, 11, 24.074918372930632, 4.11738186016226, 1.0000000000000007, 0.17102371008625217, 5, 5, 19, 14, 597206, 641670, 14, 20.375917673110962, 14.59972596168518, 18.309557914733887
11, 0, 15, 16, 32, 67.32131278497752, 11, 24.072347851811845, 4.113601203795346, 1.0000000000000038, 0.1708849186260699, 5, 5, 19, 14, 596680, 641098, 14, 20.384053945541382, 14.384459018707275, 18.319529056549072
12, 0, 15, 16, 32, 67.32521794248024, 11, 24.072138582149112, 4.113238907057095, 1.0000000000000002, 0.17087135374450213, 5, 5, 19, 14, 598712, 643423, 14, 20.417211771011353, 14.57557988166809, 18.534053087234497
13, 0, 15, 16, 32, 67.32951702786849, 11, 24.071923496134662, 4.112862735093417, 1.000000000000001, 0.1708572535033951, 5, 5, 19, 14, 597963, 642417, 14, 20.42398500442505, 14.771124839782715, 18.392073392868042
14, 0, 15, 16, 32, 67.35264854113754, 11, 24.07076943717974, 4.110706929487514, 0.9999999999999956, 0.170775884012171, 5, 5, 19, 14, 596951, 641370, 14, 20.37954616546631, 15.01597785949707, 18.21946692466736
