step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9620881800075817, 1.9330425461457037, 0.7147282518372912, 0.19564795853916744, 10.903477217914347
1, 0, 0.9664658326807081, 0.44959680960998394, 0.24085844290191016, 0.18390246709766428, 8.31397694231046
2, 0, 0.6480914574353367, 0.21860522321390993, 0.6066804942510895, 0.6244337004808427, 5.553114799548856
3, 0, 0.3430656950728753, 0.19064568548758878, 0.8719795232222383, 0.910254797237267, 4.884398179558916
4, 0, 0.47712970386812725, 0.1448813866818658, 0.7299348104014838, 0.786453101956995, 3.8655150257743185
5, 0, 0.4826809700762104, 0.10659224215601074, 0.7239234895510303, 0.7813418555645109, 2.6806597778034407
6, 0, 0.7458278147204607, 0.07602445304828401, 0.7007138208215069, 0.5222772594397616, 1.7476632040006317
7, 0, 0.4610239810692139, 0.06006309328034193, 0.7352020749551362, 0.8012646659690787, 1.1486750259530742
8, 0, 0.7904982598313297, 0.04112067098351556, 0.6527657731114261, 0.47095713052557847, 0.6624871153653132
9, 0, 0.696566878969607, 0.03287481462244726, 0.76631015621826, 0.5751420302651803, 0.562599772568681
10, 0, 0.7091432364878799, 0.03098870626910749, 0.9354634506649326, 0.5619494136612543, 0.5326424013140166
11, 0, 0.6741454702822739, 0.026028181270918785, 0.8347182122174243, 0.5982246712789884, 0.3861307042584961
12, 0, 0.7008144645640826, 0.021205336041978044, 0.8040279879404472, 0.5707072442000667, 0.30957446656085685
13, 0, 0.7003543631492747, 0.01929840089260703, 0.8959391438637678, 0.5711886339443063, 0.2799156979727926
14, 0, 0.8043675048265612, 0.01482996400616804, 0.7652943250292554, 0.45416874132060664, 0.22285931697097977
0, 0, 0.9754332432337953, 1.1082924603074702, 0.40978297878618014, 0.15722442697903735, 6.987091807427723
1, 0, 0.9440588255561425, 0.5054315893601116, 0.5386837681291241, 0.23821462478006059, 2.819606147498736
2, 0, 0.9367910234563517, 0.2400987643360582, 0.4681956773364713, 0.2534574781095694, 1.7664423418157622
3, 0, 0.9214376902051207, 0.09355929966319361, 0.38664115444693375, 0.28314144901058735, 0.8270152748601095
4, 0, 0.8629867397047686, 0.07955001175054163, 0.9029024504509828, 0.3769063651956089, 0.7296281174595932
5, 0, 0.9187565460015407, 0.07791461721699199, 0.9876694667671967, 0.2880351010286103, 0.7205958834621515
6, 0, 0.9713378712570031, 0.061938828069440933, 0.7955356926611271, 0.16991322862422567, 0.5726375116722068
7, 0, 0.9193089776410946, 0.029890819484396706, 0.4868622616794967, 0.2870330409897778, 0.32166465847587966
8, 0, 0.8635452661209321, 0.016560093562252912, 0.5728481919605739, 0.376108061557738, 0.19982017086790624
9, 0, 0.8226885570321899, 0.012076253150715794, 0.7327236829987172, 0.4312266080366667, 0.12527867761567435
10, 0, 0.838248950680284, 0.010265009246205945, 0.8538342419458523, 0.41095166403541417, 0.10182437074597081
11, 0, 0.7704465540694081, 0.00920957965408144, 0.8982717383852777, 0.49446769428399756, 0.0916006548960039
12, 0, 0.86938214865444, 0.008269327911672007, 0.8983011205991865, 0.3676774581097033, 0.08300373210354216
13, 0, 0.8948585246231329, 0.007280004807785539, 0.880835122672765, 0.3287259606233665, 0.07138992627121737
14, 0, 0.848222519496171, 0.006689671635716372, 0.919258115470802, 0.39751737798824754, 0.0641164633063825
