iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.9920091806610443,0.4352091003429427,1.0940611674549359,2.750589416471641
2.0,0.9391969285736779,0.0921013617596179,0.30532999164705743,0.8833922152730699
3.0,0.08235530835999905,0.015184269030751816,0.04506255816333961,0.06723987389077937
4.0,0.033524866638771,0.0068948923241407166,0.01823932826348358,0.027270937781506067
5.0,0.00759725468346921,0.002228914725218995,0.0032491767170300767,0.006495619180240359
6.0,0.004944723171601431,0.0015001070375642849,0.0021785494209920183,0.00417778512371299
7.0,0.004571546124072156,0.0013673599868254235,0.0019988944187983807,0.003877342096519807
8.0,0.0028099052293483993,0.0009316867397185278,0.001242414360197584,0.0023417800440107455
9.0,0.0012286800898301579,0.0004438886277820853,0.0005498231375736541,0.0010051428588312432
10.0,0.0010422701907969363,0.00037530498192311007,0.0004618173733693502,0.000855685710305957
11.0,0.0005633887536305057,0.00019095132043087784,0.00023440547424230515,0.00047539305273455447
12.0,0.0004729240453527886,0.0001606466834002349,0.0001974924603258001,0.0003985555468185249
13.0,0.00011783727259754823,3.169038500664737e-05,7.362495750610488e-05,8.637538968701444e-05
14.0,4.4428327095074674e-05,1.3894479560370311e-05,2.9547348620202578e-05,3.0129286014268763e-05
