xp, rho, u, p, Mach
0.05,1.0027357003525588,1.4967808608904982,0.717839348411082,1.4951122913884725
0.15,1.0031280629191761,1.496051030193586,0.71748246145557,1.4950473071372898
0.25,0.9741537363040133,1.5229075645467867,0.6878774563852301,1.5316789293987907
0.35,0.8835381247910188,1.5905766714631178,0.6000331365159339,1.6312315789484302
0.45,0.7182457198925117,1.692696282206897,0.45225941711163636,1.8028422881433201
0.55,0.5826449663320633,1.7826120477285647,0.33867498849396477,1.9760742390861186
0.65,0.5191189306517999,1.8369402690624743,0.2862898926403675,2.090554251781082
0.75,0.4956449683676495,1.8585519719839048,0.26789327713227934,2.1365602075893775
0.85,0.48744423388765534,1.8689880587549121,0.261121273330347,2.158161049005302
0.95,0.48539118137041065,1.8703204053822629,0.2591678802274019,2.1632531602375518
