xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,0.9169668283713432,1.6358279859089366,0.6735373185130334,1.6131308499427128
0.35,0.9169668283713407,1.5452759953029807,0.6384907000017972,1.5650981029109212
0.45,0.796611097784843,1.6499044358102812,0.5340888670333662,1.7029864240931716
0.55,0.7123646560511494,1.5975902036151661,0.4998939021094975,1.6118092110133058
0.65,0.6893183200283566,1.7253542891177351,0.4168087593022853,1.8752352660993838
0.75,0.6893183200283566,1.59837170434889,0.44672675871526685,1.6780414785187903
0.85,0.6286643677018195,1.7953369487566597,0.40130129492615013,1.899136117857261
0.95,0.6380667959090034,1.7688812126540772,0.4088184489807708,1.8676800548074486
