iters, residual
0.0,12.375368413827264
1.0,1.7950197704574564
2.0,0.26484901894566815
3.0,0.13367971846852514
4.0,0.055692778639602515
5.0,0.04653440391779932
6.0,0.04064242333325766
7.0,0.036412522412858125
8.0,0.0340949100282469
9.0,0.027350425635889717
10.0,0.01917796954410894
11.0,0.012472305426965043
12.0,0.00893258329374474
13.0,0.004749860849664144
14.0,0.0014430243432962944
