xp, rho, u, p, Mach
0.025,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.075,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.125,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.175,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.225,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.275,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.325,0.9992440282648106,1.50113481549122,0.7139452696383484,1.5009250304245139
0.375,0.9894448787898246,1.5128776960145573,0.6887788503191002,1.5324831332466449
0.425,0.9454590616206222,1.5621924265413252,0.6498334165047809,1.5925418516224832
0.475,0.9756108635742725,1.5200751547324098,0.6384054390467176,1.5881483487196222
0.525,0.9558822981699249,1.480638662840373,0.648527716526301,1.5192281766721394
0.575,0.9146775585367342,1.5377077221854862,0.6155522713003886,1.5842047837518063
0.625,0.9292431271691982,1.5296310473075052,0.6156244721295498,1.5882885799901512
0.675,0.8801631634270501,1.6179511221770886,0.5880760272303699,1.6728855739489286
0.725,0.906907914250606,1.5738652555886086,0.5891572050619401,1.6503251933702878
0.775,0.8727215509841747,1.5743555821335835,0.6089549871683713,1.592883688494364
0.825,0.9249329655833614,1.493998515335139,0.6243549770924913,1.5368287917799939
0.875,0.913973046871713,1.5288684383549191,0.6004518057936007,1.5941666302995647
0.925,0.9043328900181125,1.5063264558950396,0.6275554152974364,1.5282457905209015
0.975,0.90890161611471,1.510520338419841,0.6197563293244892,1.5460036389769816
