xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.7142857142857144,1.5
0.35,1.0,1.5,0.671571073147533,1.5469677165112141
0.45,0.9310213245865885,1.611133881026905,0.579716271140729,1.725598211558334
0.55,0.8441939968991299,1.664666884353715,0.524479109679101,1.7849265711968259
0.65,0.8276980010854328,1.6480160357649785,0.5383311209620406,1.7270647692086598
0.75,0.8363231151947725,1.5381935174773866,0.5549578374517147,1.5958938993811544
0.85,0.7786521865774907,1.6988790315633129,0.4992433919989083,1.7931393014475356
0.95,0.8489809379762102,1.5833029185595167,0.5537537377035298,1.6568783713939286
