iters, residual
0.0,12.375368413827264
1.0,7.656920041123563
2.0,5.563948220775269
3.0,4.195451004275853
4.0,3.153574386105282
5.0,2.3664639525364075
6.0,1.8423661287946518
7.0,1.4938347375807552
8.0,1.2476151367137833
9.0,1.0850877373433987
10.0,0.9435962239767225
11.0,0.8292559297990562
12.0,0.7070683947482911
13.0,0.6107236115089
14.0,0.5037771799514756
