iters, residual
0.0,12.375368413827264
1.0,2.893421879235645
2.0,0.7284783166666634
3.0,0.2502997178503247
4.0,0.0732502519711594
5.0,0.026074907490138605
6.0,0.007990612835647474
7.0,0.0032448081570480773
8.0,0.00219582348556958
9.0,0.0015056720657866624
10.0,0.0011119138765076162
11.0,0.0008230123902963286
12.0,0.000553573390196976
13.0,0.00039425002440944236
14.0,0.00029311152045785664
