xp, rho, u, p, Mach
0.025,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.075,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.125,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.175,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.225,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.275,0.9999999999999996,1.5000000000000007,0.70102574348423,1.5141198667949067
0.325,0.9730768595208791,1.5402444094436794,0.6889323518493721,1.5470733535199486
0.375,0.9722978053551785,1.5391620293431292,0.6748670059149228,1.5613881455121466
0.425,0.947456619925229,1.5719145804542913,0.6082056058088332,1.6581330753311274
0.475,0.9077458332055837,1.5454794077213896,0.6021377198720669,1.603738001414078
0.525,0.8695578646345317,1.5417926771827055,0.5740968956389452,1.603683294682427
0.575,0.8672383071692233,1.5149583930934871,0.5576622262551679,1.5966888778362252
0.625,0.819377029934934,1.5911173338517806,0.5247960890230127,1.6802921046952182
0.675,0.8272324801470406,1.5787715307340688,0.5369987507647968,1.656084223215062
0.725,0.8301694839407102,1.5755602986041357,0.526589609476214,1.6719306170445851
0.775,0.8426532003670983,1.524726840834209,0.5503081369090357,1.5945916948112462
0.825,0.8011411353061534,1.5532824275789885,0.5462343270220338,1.5898327259117773
0.875,0.7962714611515106,1.6640036706334198,0.4946119058868568,1.7843849613226537
0.925,0.8124086033130502,1.6028104069850337,0.5427908611382102,1.6572542035939384
0.975,0.790942453887147,1.6455099314512176,0.5096660713477736,1.7324713913339338
