iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,5.7662899827635306,1.5983338806657923,2.1274339260630537,5.11560884562833
2.0,3.361351369947196,1.033817976591085,1.2159016132739036,2.958291177413225
3.0,2.1094370985228172,0.7387536186564021,0.714335116736997,1.8421979547656584
4.0,1.4056899766546518,0.5611273061016495,0.44142750083257404,1.2108848906164322
5.0,1.0418338707845953,0.4462940199409071,0.3223111062377435,0.8845083452827339
6.0,0.822252133366567,0.3553465510580982,0.2672893385483714,0.6916529541434484
7.0,0.6294990102874032,0.2749970035788583,0.21417259170396982,0.5241905692954368
8.0,0.4737147879630537,0.20490948039874265,0.1675378537076086,0.39287259099184585
9.0,0.3392683573064648,0.14907988696057722,0.12435253569267186,0.2782348871727831
10.0,0.24498615972480478,0.10374902457278533,0.0929423353321126,0.20153431633326438
11.0,0.17010020823809432,0.06983386336108227,0.06759712974972511,0.1395992135375682
12.0,0.11082376845011467,0.04585492113155869,0.04400320403658129,0.09079070379735009
13.0,0.0719909204362205,0.02961904415601448,0.02925290064183495,0.05873391398993624
14.0,0.04657786607213456,0.018754884172147712,0.01918365778795177,0.03807544092190902
15.0,0.02881550239436644,0.0119473531805647,0.012130478221458024,0.023247482193504764
16.0,0.01785982806512333,0.007407594859132564,0.007397006097508746,0.014470151958847504
17.0,0.011226665323122534,0.0046332571298713645,0.004722048493639057,0.00907045757774211
18.0,0.006761831198162109,0.0028249996337166967,0.0027051309960377926,0.0055157959095868065
19.0,0.004412223225821877,0.001747198410794832,0.0017990492717738233,0.0036302111819463204
20.0,0.0027579703730866794,0.0011046982923681105,0.0011088300523945593,0.00227080121907875
21.0,0.0016912573897862983,0.0006807001415160552,0.0006714024095336586,0.0013950690593369142
22.0,0.0011026012569353364,0.0004543181560517924,0.00043048540498462785,0.0009077482365569784
23.0,0.0007493373359274296,0.0003084387049558134,0.00029362764506621174,0.0006165669585315686
24.0,0.00054797380666101,0.00022392486177451998,0.00021522648476772022,0.000451453773182095
25.0,0.00039572688442328683,0.00016440112687041118,0.0001563620026492099,0.0003242267118339093
26.0,0.00028588528629028466,0.00011910313664660041,0.00011440443370948879,0.00023335909090033418
