xp, rho, u, p, Mach
0.05,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.15,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.25,0.9866398539765281,1.5092658070990903,0.6960596082669287,1.518650459779048
0.35,0.9224341942620851,1.5593516972878683,0.6199043538963104,1.6076274497203868
0.45,0.7905232857698675,1.6178861525054493,0.4800326018153626,1.7547122447058499
0.55,0.6519430181121127,1.7055288699292093,0.36018524243301503,1.9392639280447639
0.65,0.5938867378344482,1.7265377856379942,0.32224738641498835,1.9809302376504292
0.75,0.5507109573478078,1.7732317509265476,0.3017656115570304,2.0245498111030895
0.85,0.5683971847411391,1.7436141884138785,0.3079544893281266,2.0020230153878464
0.95,0.5453264493615669,1.7549178114831938,0.3130303114193292,1.9576175442360018
