step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9998283661787968, 0.008232982302819169, 0.01330507135877761, 0.013101190265698094, 0.23808792624502423
1, 0, 0.9999461197153293, 0.0032948804665593368, 0.007342420726182233, 0.007340368550790322, 0.11023441958375764
2, 0, 0.9998040820841015, 0.00548771113382704, 0.01633427874422496, 0.013997410931898248, 0.10528357808829747
3, 0, 0.999936424542662, 0.002025016571360246, 0.008024235933261148, 0.007973485300029677, 0.07318397419348498
4, 0, 0.9998919359652355, 0.0019718297480632698, 0.010399732392595834, 0.01039552569045624, 0.056996374506301566
5, 0, 0.9999382121531258, 0.0013488205720316115, 0.009111710120899416, 0.007860585305062857, 0.04907570362055923
6, 0, 0.9998666570894529, 0.0015535410921542054, 0.01293887815159198, 0.011547612563919491, 0.04223371856291107
7, 0, 0.9998613471919117, 0.0011947290367316135, 0.011866416853597692, 0.011775296793367867, 0.0197548613940787
8, 0, 0.9997770694712839, 0.0012879657102538825, 0.014966679885476602, 0.014931274379839956, 0.025717238796399637
9, 0, 0.9997208335054389, 0.0012653235249823463, 0.017098962275021674, 0.016708859349567718, 0.02427965721731885
10, 0, 0.9996716050404665, 0.0011659797628462741, 0.018367746863711055, 0.01812241498182993, 0.02500704116632267
11, 0, 0.9996608229684218, 0.0009953045145149086, 0.018451198632856596, 0.018417540463404138, 0.0172506239755764
12, 0, 0.9997463140945557, 0.0007450951616457598, 0.016479707513466838, 0.01592802550913992, 0.016132774101095534
13, 0, 0.9994794759845831, 0.0009818707721235824, 0.026093017948437467, 0.02281648021419155, 0.01813515611968661
14, 0, 0.9995908324935874, 0.0007583371315301723, 0.02467686414925194, 0.020228924081360372, 0.011574000269210441
15, 0, 0.9995983159052508, 0.000574300613012817, 0.023096054681771266, 0.020043064645420678, 0.00943939751176269
16, 0, 0.9995341218094074, 0.0004328258178002437, 0.021771038028348233, 0.02158546881255354, 0.009577684769864626
17, 0, 0.9995546734463255, 0.00034413391522258884, 0.021691615198613668, 0.021103936686122902, 0.009990710104566787
18, 0, 0.9993575664527149, 0.00031911264397921173, 0.025718116218980704, 0.0253483088322869, 0.005202681088888899
19, 0, 0.9995481282273844, 0.00022568695576965936, 0.023544508734544202, 0.021258476689942716, 0.005301371278017631
20, 0, 0.9995183645560884, 0.00016580217067966015, 0.02241215918610241, 0.02194751582882676, 0.00407771521030444
21, 0, 0.9996321978472429, 0.00015717844049837948, 0.027744497351972385, 0.019179050513084894, 0.0028022937114455617
22, 0, 0.9995843837761175, 0.000140227699989152, 0.03256449891105417, 0.02038772711878326, 0.002331089458481551
23, 0, 0.9995592530144538, 9.068153350378288e-05, 0.027597038222063695, 0.02099513183400767, 0.002345302745662139
24, 0, 0.9995461340152264, 0.0001032355996301406, 0.04116014346142227, 0.02130533959002671, 0.0019062147356290141
25, 0, 0.9992091926208444, 8.151969225202521e-05, 0.04248914513857814, 0.028124078386363834, 0.00142735264258323
26, 0, 0.9994971558440977, 6.941615241747799e-05, 0.04758198428796058, 0.022425596644480433, 0.0015576244683249542
27, 0, 0.9996628589950228, 5.739735926338669e-05, 0.05204972015706093, 0.018362173776063993, 0.0010620739591932454
28, 0, 0.9994566683256575, 4.4590483271530675e-05, 0.05347325705348952, 0.02331105953672497, 0.0007778067938958747
29, 0, 0.9995944704878423, 3.746450355215278e-05, 0.05961702703061551, 0.020138784323809906, 0.0007115194830018442
30, 0, 0.9994278036063305, 2.786127678259536e-05, 0.05852940844644499, 0.023922338290216845, 0.0004391754210141766
31, 0, 0.9993362125277978, 2.21931290125495e-05, 0.061456126304209116, 0.025766211638983627, 0.0004128683381320775
32, 0, 0.9993790479422486, 1.6831806678515248e-05, 0.06149086617281847, 0.024920844348681286, 0.00031958572277282347
33, 0, 0.999515456582864, 1.3594736982705574e-05, 0.065661591719836, 0.02201368044958424, 0.00024736216114965823
34, 0, 0.9995008035898754, 1.4610373793575906e-05, 0.09399403465530173, 0.022344098212652812, 0.00023659619490563622
35, 0, 0.9993238538621676, 1.0683199986552484e-05, 0.09153256560759634, 0.026005008553658827, 0.0001890366312617293
36, 0, 0.9994646786367399, 7.5392866364248135e-06, 0.08541619546814003, 0.023138561421787333, 0.00013022321905791298
37, 0, 0.9994231803635528, 5.504456861374786e-06, 0.08221129423572113, 0.024018801815465826, 0.00011280572725337237
38, 0, 0.9993414611381999, 4.860468191377967e-06, 0.09505724985565345, 0.025664125074598053, 8.390658431111347e-05
39, 0, 0.9995316999657818, 3.5140685739297273e-06, 0.09111118506710232, 0.02164150810974811, 7.087919115524019e-05
40, 0, 0.9995407708596801, 3.2476279922046685e-06, 0.1110134759495754, 0.02143086268087237, 6.064070341114459e-05
41, 0, 0.999423976029494, 1.8717303181974509e-06, 0.08484787840106078, 0.024002227922718642, 3.571571703802359e-05
42, 0, 0.9994327339677926, 1.5169714163360852e-06, 0.09131802065355421, 0.023819036560059712, 2.9115108563622513e-05
43, 0, 0.9994774024766294, 1.4393308263561385e-06, 0.11579493479084771, 0.022861885708973798, 2.7078102136356092e-05
44, 0, 0.9994757210412228, 1.0313449201674168e-06, 0.10977641433143263, 0.02289863956186953, 2.022522126992427e-05
45, 0, 0.9994997907320349, 1.0038888042933447e-06, 0.14191530827053855, 0.022366757382102392, 1.8879217059656666e-05
46, 0, 0.9995978650580047, 8.668076190359004e-07, 0.16137097464521405, 0.020054310710926143, 1.653667473537653e-05
47, 0, 0.9992368836832997, 7.098627838990018e-07, 0.17411750150485078, 0.027627195994011908, 1.284111394733196e-05
48, 0, 0.999247419769313, 6.035676282130707e-07, 0.1947876848901545, 0.027435777329963225, 1.1640354453527868e-05
49, 0, 0.999397023491102, 5.122757670405785e-07, 0.2150993634607242, 0.02455743127659082, 9.871046219550054e-06
50, 0, 0.9997003387345369, 4.222453598250243e-07, 0.2301427499655545, 0.017311375383554695, 7.8189309594648e-06
51, 0, 0.9994850658369432, 3.5512974319552374e-07, 0.2521716863371365, 0.022693621759726664, 6.967715105399196e-06
52, 0, 0.999582375526042, 3.1881151428125556e-07, 0.2903088827628893, 0.020436929434232337, 5.9775352151893545e-06
53, 0, 0.9993486742068675, 2.752679640615863e-07, 0.32270732059827023, 0.02552316363849172, 5.429705253697128e-06
54, 0, 0.9994616105207202, 2.3248522767418694e-07, 0.3453351089187512, 0.023204783183235614, 4.56815420697413e-06
55, 0, 0.9995193696078385, 1.74660552759289e-07, 0.32925226830224524, 0.021924601596866246, 3.433131711585118e-06
56, 0, 0.9993600361986211, 1.4410156982702063e-07, 0.3483986039264042, 0.025299530008493505, 2.8135387045365916e-06
57, 0, 0.9994758298098677, 1.1255332513227858e-07, 0.34883779542804366, 0.0228962637261894, 2.2453778375009557e-06
58, 0, 0.9994625395136817, 1.0018507287953154e-07, 0.3968497619289281, 0.02318475179979186, 2.0323828480372934e-06
59, 0, 0.9996940598829636, 8.643845927274848e-08, 0.43102577022765415, 0.01749181283483429, 1.7390319188882019e-06
