[burgers] q=8 N=256 nu=1.3e-02 cfl=0.1 dt=3.9063e-04 n_steps=400 method=cole_hopf_circuit
[burgers] running classical FTCS baseline ...
[burgers] classical done 2.37s
[burgers] running method=cole_hopf_circuit ...
[cole_hopf_circuit] propagator=qft-diagonal q=8 nu=1.3e-02 dt=3.9063e-04 n_steps=400 shots=150000
[_run_shots_measure_reprepare] n_segments=100 segment_size=4 shots=150000
[_run_shots_measure_reprepare] fast path: fully deferred (no reset), width=16 (SV 0.00 GiB), sample-once.
[_run_shots_measure_reprepare] segment 1/100 steps 1-4 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 1/100 done in 63.7s p_success=0.9989 cumulative_norm=7.3680e+00
[_run_shots_measure_reprepare] segment 2/100 steps 5-8 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 2/100 done in 79.1s p_success=0.9985 cumulative_norm=7.3624e+00
[_run_shots_measure_reprepare] segment 3/100 steps 9-12 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 3/100 done in 49.1s p_success=0.9984 cumulative_norm=7.3566e+00
[_run_shots_measure_reprepare] segment 4/100 steps 13-16 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 4/100 done in 53.3s p_success=0.9984 cumulative_norm=7.3508e+00
[_run_shots_measure_reprepare] segment 5/100 steps 17-20 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 5/100 done in 39.1s p_success=0.9984 cumulative_norm=7.3450e+00
[_run_shots_measure_reprepare] segment 6/100 steps 21-24 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 6/100 done in 71.8s p_success=0.9984 cumulative_norm=7.3392e+00
[_run_shots_measure_reprepare] segment 7/100 steps 25-28 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 7/100 done in 99.6s p_success=0.9985 cumulative_norm=7.3335e+00
[_run_shots_measure_reprepare] segment 8/100 steps 29-32 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 8/100 done in 70.6s p_success=0.9985 cumulative_norm=7.3279e+00
[_run_shots_measure_reprepare] segment 9/100 steps 33-36 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 9/100 done in 65.7s p_success=0.9985 cumulative_norm=7.3223e+00
[_run_shots_measure_reprepare] segment 10/100 steps 37-40 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 10/100 done in 72.9s p_success=0.9984 cumulative_norm=7.3164e+00
[_run_shots_measure_reprepare] segment 11/100 steps 41-44 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 11/100 done in 44.0s p_success=0.9984 cumulative_norm=7.3106e+00
[_run_shots_measure_reprepare] segment 12/100 steps 45-48 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 12/100 done in 63.2s p_success=0.9984 cumulative_norm=7.3049e+00
[_run_shots_measure_reprepare] segment 13/100 steps 49-52 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 13/100 done in 72.1s p_success=0.9984 cumulative_norm=7.2992e+00
[_run_shots_measure_reprepare] segment 14/100 steps 53-56 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 14/100 done in 66.3s p_success=0.9984 cumulative_norm=7.2932e+00
[_run_shots_measure_reprepare] segment 15/100 steps 57-60 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 15/100 done in 79.0s p_success=0.9984 cumulative_norm=7.2874e+00
[_run_shots_measure_reprepare] segment 16/100 steps 61-64 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 16/100 done in 71.2s p_success=0.9985 cumulative_norm=7.2818e+00
[_run_shots_measure_reprepare] segment 17/100 steps 65-68 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 17/100 done in 71.7s p_success=0.9984 cumulative_norm=7.2760e+00
[_run_shots_measure_reprepare] segment 18/100 steps 69-72 depth=1037 transpiling ...
[_run_shots_measure_reprepare] segment 18/100 done in 50.2s p_success=0.9984 cumulative_norm=7.2703e+00
