step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9984795090499791, 0.06334379694146464, 0.04313744147228626, 0.03900088925938457, 0.4835975589605864
1, 0, 0.9994501331363422, 0.015624967889415472, 0.02655925510916513, 0.02345085228383733, 0.23964060035894108
2, 0, 0.999691629902559, 0.004936861233139526, 0.01756676414962081, 0.017561146720419408, 0.058869306912097304
3, 0, 0.9984232548872117, 0.005591062138803236, 0.040477704690781366, 0.03971608156097694, 0.03754429686428181
4, 0, 0.9976692460897478, 0.004070709928060479, 0.06361614645440657, 0.0482919620507554, 0.09511077141464766
5, 0, 0.9942763487758677, 0.005335444174588229, 0.1965466922216083, 0.07570907998801882, 0.03677118208018261
6, 0, 0.9945964593987242, 0.004199063140057532, 0.3166675819610772, 0.07355854778767297, 0.02589924747387336
7, 0, 0.9950280547125395, 0.0027419152638737516, 0.37678896176330584, 0.07055594063445259, 0.016798075246937688
8, 0, 0.9969451549486935, 0.0019177993952803854, 0.4512855207090346, 0.05529178638099128, 0.012114640896265454
9, 0, 0.996903833732226, 0.001595345822261013, 0.6019600419262281, 0.05566476934678043, 0.010383420970547272
10, 0, 0.9982786342675364, 0.00121434963888051, 0.6300534689701979, 0.041498278828349826, 0.0077992178543063425
11, 0, 0.9975576165254673, 0.0009365538494090814, 0.6541071603955106, 0.04943558038239685, 0.005879328503698802
12, 0, 0.9977476955034023, 0.0007735009868582563, 0.7067691232812854, 0.047471824756335886, 0.004768362791293036
13, 0, 0.9980463659425514, 0.0007084480624368423, 0.8082888516124447, 0.0442107358243786, 0.004361324310176017
14, 0, 0.9976619904392845, 0.000703877991018039, 0.9179742801242715, 0.048367114165713605, 0.004308234415378965
