step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 13.704302947366264, 9, 28.655614508872507, 8.518227518373477, 1.000000000000003, 0.2972620781081493, 5, 5, 18, 13, 317858, 323309, 13, 32.485145807266235, 3.683056592941284, 17.938720226287842
1, 0, 15, 16, 32, 13.288445264718048, 11, 28.47590259084594, 8.45359527431635, 0.9999999999999996, 0.2968683871335448, 5, 5, 18, 13, 317858, 323309, 13, 32.778286933898926, 3.5501115322113037, 17.91859006881714
2, 0, 15, 16, 32, 13.349251385368666, 11, 28.742823237793836, 8.571753591958561, 0.9999999999999982, 0.2982223952408263, 5, 5, 18, 13, 317858, 323309, 13, 32.598838090896606, 3.5852925777435303, 17.96931219100952
3, 0, 15, 16, 32, 13.553269858190077, 11, 29.13674250159932, 8.760719859330033, 0.9999999999999996, 0.3006760230265663, 5, 5, 18, 13, 317858, 323309, 13, 32.6494517326355, 3.5946576595306396, 17.898325204849243
4, 0, 15, 16, 32, 13.595873093581915, 11, 29.54987042239437, 9.072489130767428, 1.000000000000001, 0.30702297509541215, 5, 5, 18, 13, 317858, 323309, 13, 32.7846200466156, 3.5715787410736084, 17.869620084762573
5, 0, 15, 16, 32, 13.52733793705217, 11, 29.881189469070677, 9.408150427224335, 0.9999999999999978, 0.3148519384398168, 5, 5, 18, 13, 317858, 323309, 13, 32.772773027420044, 3.584321975708008, 17.916337251663208
6, 0, 15, 16, 32, 13.434584551596533, 11, 30.112097778369428, 9.701744407222945, 0.9999999999999984, 0.32218759644809736, 5, 5, 18, 13, 317858, 323309, 13, 32.62950086593628, 3.557347297668457, 17.97051453590393
7, 0, 15, 16, 32, 13.337952440524202, 11, 30.285912130472724, 9.956773366306374, 0.9999999999999973, 0.3287592370806688, 5, 5, 18, 13, 317858, 323309, 13, 32.76877808570862, 3.5798020362854004, 17.853943824768066
8, 0, 15, 16, 32, 13.286022642911469, 11, 30.414967987503033, 10.157297633007623, 0.9999999999999986, 0.333957202821356, 5, 5, 18, 13, 317858, 323309, 13, 32.62843728065491, 3.593608856201172, 17.894691228866577
9, 0, 15, 16, 32, 13.245898132552648, 11, 30.505916206086297, 10.309300743035962, 0.9999999999999982, 0.3379443080283263, 5, 5, 18, 13, 317858, 323309, 13, 32.753872871398926, 3.573338031768799, 17.962820768356323
10, 0, 15, 16, 32, 13.224547356989756, 11, 30.566542736534487, 10.415292833963903, 0.9999999999999971, 0.34074160508558665, 5, 5, 18, 13, 317858, 323309, 13, 32.604106426239014, 3.5751514434814453, 17.966953992843628
