xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.690255712248374,1.5258865205242218
0.35,0.9150411130373495,1.5736178127855058,0.624465985578542,1.609908358260899
0.45,0.7596999796265925,1.750799344141696,0.4946429677621301,1.8337811121289729
0.55,0.7451233391120469,1.5941536848860485,0.46950012592229223,1.6973147931749786
0.65,0.7118903968101306,1.6222937897814802,0.4157506944114389,1.7941368381345502
0.75,0.6497055352180783,1.7387458412139372,0.3960823073640107,1.8820781299098248
0.85,0.6395499694398883,1.7976789776488917,0.3763347601441719,1.9806064830674444
0.95,0.5970046145878568,1.925790030972842,0.3325078598816038,2.180885186311299
