step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9997717842318607, 0.012362070729227412, 0.019977965109715518, 0.015107242972653635, 0.3187421198249295
1, 0, 0.9999217761077014, 0.004967484306798018, 0.011072972716496874, 0.008844513672486013, 0.12047292011920575
2, 0, 0.9999184819073755, 0.003198086894411119, 0.009455844768930667, 0.009028829048768438, 0.0948839858774084
3, 0, 0.9998875357709529, 0.0033801809244243235, 0.013320549954505115, 0.01060506441637968, 0.0859603222339596
4, 0, 0.9999102913703432, 0.0018332092637483007, 0.009585594865804119, 0.009471570179044693, 0.05841656424011861
5, 0, 0.9999626968257702, 0.0009349267740825724, 0.006339639995748742, 0.006107660936733621, 0.028051880504947828
6, 0, 0.9999259389678834, 0.0010831170185955717, 0.009054418520403484, 0.00860595162818111, 0.036988653549614066
7, 0, 0.9998713038358605, 0.00165330339073009, 0.0164407777740434, 0.01134461568681037, 0.04029798098126481
8, 0, 0.999762405857764, 0.0014267592506604302, 0.01647702164879617, 0.015414546917020627, 0.02436073219153682
9, 0, 0.9997921660990069, 0.001079587286334977, 0.014416828697920537, 0.014416820067138594, 0.020167414559257787
10, 0, 0.9996684505181235, 0.0011736043400666257, 0.018225140058848996, 0.018209255001170332, 0.024326317346868652
11, 0, 0.9997887350305757, 0.0007978678885057709, 0.014590110588335948, 0.014535340684859005, 0.02339431281469876
12, 0, 0.9996296668950996, 0.0011860051891205594, 0.02587605007330191, 0.0192449317458617, 0.03431087401840652
13, 0, 0.9996450410080804, 0.000717165410788374, 0.019097763948530286, 0.018841191482573225, 0.010210461112499408
14, 0, 0.9995588969799513, 0.0006798344931429521, 0.02199228163879494, 0.021003610969275444, 0.01460868561285405
