iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,7.7096737020607815,2.005055084066469,2.8955836948247704,6.858164314769057
2.0,5.559170033429701,1.5097796069596434,2.122190852865701,4.911338206945711
3.0,4.123835560942414,1.2006357775667726,1.5649312222119103,3.6215305787838106
4.0,3.095895638373622,0.9757938716630393,1.1395600370677248,2.7080987880141816
5.0,2.3532461716455697,0.8088726114964798,0.8289509727115333,2.048495283757324
6.0,1.8356456099661551,0.6875335977331759,0.6153251409742937,1.5869049524974894
7.0,1.4970387563997607,0.5956161525235668,0.48242250195711145,1.285937388297504
8.0,1.2567633372664608,0.5230651900003545,0.39604911842945606,1.071915103307289
9.0,1.095138982703928,0.4626609305222627,0.34647701411232945,0.9301762916231916
10.0,0.9527051440526058,0.40770491941803805,0.3065242411957823,0.8046531425067432
11.0,0.8348511037510497,0.35382840773219837,0.27480652231343605,0.7044595081408428
12.0,0.7101308705488479,0.3028949888982801,0.23778227218376297,0.5966574143022965
13.0,0.602478518566343,0.25616898441474767,0.20744993765270373,0.5043038172825003
14.0,0.5032754129288632,0.21361932168240122,0.1773085259194934,0.41977924353036433
