xp, rho, u, p, Mach
0.1,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.3,0.8984005725210035,1.6696338424972808,0.5643649291572466,1.7803780128869884
0.5,0.5711847830335118,1.9411233697319992,0.3541978095264053,2.083312881970689
0.7,0.473898471083549,2.271473985085887,0.15978884703270207,3.306078578780712
0.9,0.2572702571553701,3.373829286264231,-0.06337341065126852,nan
