iters, residual
0.0,12.375368413827264
1.0,3.790473124043921
2.0,1.4073611213098314
3.0,0.7535760299327051
4.0,0.3741075936277106
5.0,0.18594801579057033
6.0,0.08507362224791153
7.0,0.03635657049791443
8.0,0.019356818320973263
9.0,0.011512320661358322
10.0,0.008441280711680798
11.0,0.006213557826699235
12.0,0.004569762923903553
13.0,0.0034847532812709186
14.0,0.0028564390502145032
