xp, rho, u, p, Mach
0.1,1.0,1.5,0.6911386293645817,1.5249115628166992
0.3,0.8582536322758828,1.6803101477974272,0.5814350465143353,1.7253716373025856
0.5,0.5827099921966727,1.946100920638845,0.26872657623542706,2.4219895414805994
0.7,0.49221288536278496,2.0779842424711537,0.18175321951919218,2.890105291630545
0.9,0.4633569128964209,1.9883654507548485,0.20867181312597652,2.504137195304622
