step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 638237, 649089, 14, 65.00910878181458, 7.5258567333221436, 41.88401007652283
1, 0, 15, 16, 32, 61.19588859139167, 11, 24.791512775263026, 5.7323705416674375, 0.9999999999999986, 0.23122310419827236, 5, 5, 18, 13, 317858, 323309, 13, 32.65511107444763, 3.5996432304382324, 17.98775577545166
2, 0, 15, 16, 32, 62.08878721019387, 11, 24.687819183711476, 5.340319930016027, 0.9999999999999969, 0.2163139599442432, 5, 5, 18, 13, 317858, 323309, 13, 32.5608012676239, 3.5775341987609863, 17.871591567993164
3, 0, 15, 16, 32, 62.555357295853625, 11, 24.63942001408903, 5.1814539400431165, 0.9999999999999973, 0.210291229951042, 5, 5, 18, 13, 317858, 323309, 13, 32.49339461326599, 3.590023994445801, 17.85203194618225
4, 0, 15, 16, 32, 62.556768068300755, 11, 24.639253379455386, 5.1810003371563305, 0.9999999999999991, 0.2102742423792893, 5, 5, 18, 13, 317858, 323309, 13, 32.598949670791626, 3.6060547828674316, 18.018271446228027
5, 0, 15, 16, 32, 62.64069853842096, 11, 24.62978992317034, 5.1525812133807785, 1.0000000000000022, 0.2092011839911588, 5, 5, 18, 13, 317858, 323309, 13, 32.61565661430359, 3.5984227657318115, 17.959367990493774
6, 0, 15, 16, 32, 62.790824711612814, 11, 24.611721482131554, 5.098851399743704, 0.9999999999999998, 0.2071716683225751, 5, 5, 18, 13, 317858, 323309, 13, 32.50517511367798, 3.5915584564208984, 18.002521276474
7, 0, 15, 16, 32, 63.20374055474677, 11, 24.568670901052865, 4.98063373323567, 0.9999999999999982, 0.20272296182786856, 5, 5, 19, 14, 638237, 649089, 14, 65.14070963859558, 7.428839921951294, 41.972742795944214
8, 0, 15, 16, 32, 63.2963290677334, 11, 24.557977520297328, 4.953339219162295, 0.9999999999999998, 0.20169980264328788, 5, 5, 19, 14, 638237, 649089, 14, 65.06336832046509, 7.399338483810425, 41.797062158584595
9, 0, 15, 16, 32, 63.985471044770684, 11, 24.48638491470447, 4.787682004060769, 0.999999999999994, 0.1955242483011733, 5, 5, 19, 14, 631876, 642969, 14, 64.44840502738953, 7.392938852310181, 41.46437335014343
10, 0, 15, 16, 32, 64.38392527762575, 11, 24.4349551038353, 4.682520762080962, 1.0000000000000053, 0.1916320591620815, 5, 5, 19, 14, 638237, 649089, 14, 65.28305625915527, 7.37155556678772, 41.87397885322571
11, 0, 15, 16, 32, 64.59522448832327, 11, 24.404861307789062, 4.630318736418835, 1.000000000000001, 0.18972936080325165, 5, 5, 19, 14, 638237, 649089, 14, 65.33786249160767, 7.46249794960022, 41.62282729148865
12, 0, 15, 16, 32, 64.99388089377702, 11, 24.35318810314776, 4.5404107826361875, 0.999999999999998, 0.18644009824936866, 5, 5, 19, 14, 638237, 649089, 14, 65.3165693283081, 7.436537742614746, 41.6910035610199
13, 0, 15, 16, 32, 65.6123720375511, 11, 24.274453448592016, 4.4212908635022545, 1.0000000000000024, 0.18213760704707746, 5, 5, 19, 14, 638237, 649089, 14, 65.22458171844482, 7.49465012550354, 41.71986746788025
14, 0, 15, 16, 32, 65.93185580140332, 11, 24.22844818761337, 4.357953012495654, 1.0000000000000016, 0.17986925859839684, 5, 5, 19, 14, 638237, 649089, 14, 65.12802696228027, 7.439765930175781, 41.98721647262573
