iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.8274671141528165,0.46615732118161235,1.797023524045323,2.132597966695122
2.0,2.2945830987394964,0.3875572567651389,1.43992339928635,1.7439987310595364
3.0,2.032088089250755,0.3414285170502753,1.2804935458724431,1.5405014927609297
4.0,2.031350980917983,0.3413125428565932,1.2799983501279197,1.5399664864648912
5.0,1.9848601071490226,0.3332698835047103,1.248220068846614,1.5068335971264182
6.0,1.8908173117234564,0.316761603145563,1.1892797309486025,1.4354323093202932
7.0,1.6949509892328272,0.2856998589568906,1.072496387143415,1.2810097369097841
8.0,1.646969609710471,0.27676834993434163,1.0459938773193096,1.241694400565211
9.0,1.3847552551158215,0.22756297415619955,0.8794776734141095,1.0451225915318134
10.0,1.189000949645967,0.19543977779525237,0.7408346112511658,0.9092252912709192
11.0,1.0863694061073799,0.1782003390680716,0.6707419658697729,0.8357920440535898
12.0,0.9066079239475033,0.14801735043013323,0.5574640946506029,0.6994730694683168
13.0,0.6692480511826713,0.11733582869881722,0.4075491709553709,0.5177151056024492
14.0,0.5243501570722024,0.09453224402695158,0.31435528633106435,0.4088856759738433
