step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 280.67502093315125, 48.54477119445801, 69.96228647232056
1, 0, 15, 16, 32, 74.08794295384394, 11, 25.127010725471155, 5.11149554117664, 0.9999999999999993, 0.20342632862392593, 5, 5, 19, 14, 689027, 689127, 14, 282.5700078010559, 47.91709566116333, 70.65584063529968
2, 0, 15, 16, 32, 183.46415418982818, 11, 23.832383944996533, 1.1929120727649465, 0.9999999999999976, 0.050054248686077926, 5, 5, 20, 15, 1380740, 1380861, 15, 571.8947925567627, 91.29985809326172, 405.86009216308594
3, 0, 15, 16, 32, 65.42728011083332, 11, 24.367345952086477, 4.694026809442287, 1.0000000000000002, 0.19263594889128016, 5, 5, 19, 14, 689027, 689127, 14, 276.74830746650696, 47.70082426071167, 66.88547253608704
4, 0, 15, 16, 32, 68.8354763219931, 12, 24.296772270735485, 4.517568144308749, 1.0000000000000009, 0.1859328512433723, 5, 5, 19, 14, 689027, 689127, 14, 276.77202248573303, 47.535627365112305, 66.51196217536926
5, 0, 15, 16, 32, 70.82010712789555, 11, 24.241497470576558, 4.3007430266578766, 1.0, 0.1774124322096007, 5, 5, 19, 14, 689027, 689127, 14, 277.7874002456665, 47.44801712036133, 66.90984988212585
6, 0, 15, 16, 32, 70.21680797376949, 12, 24.25254268100578, 4.282571900996612, 1.000000000000001, 0.17658238797166032, 5, 5, 19, 14, 689027, 689127, 14, 277.8548192977905, 47.723843574523926, 66.50193047523499
7, 0, 15, 16, 32, 69.27802000732707, 11, 24.316448035980905, 4.306694440833994, 1.0000000000000009, 0.1771103425328157, 5, 5, 19, 14, 689027, 689127, 14, 278.1018817424774, 47.77368378639221, 65.45252585411072
8, 0, 15, 16, 32, 69.17573444687137, 11, 24.295641271375494, 4.261614535908664, 0.9999999999999996, 0.17540654672612324, 5, 5, 19, 14, 689027, 689127, 14, 277.75812244415283, 48.221890926361084, 66.71011471748352
9, 0, 15, 16, 32, 69.20161061429536, 11, 24.294394573811438, 4.256525890877289, 1.0000000000000036, 0.17520609035738985, 5, 5, 19, 14, 689027, 689127, 14, 276.2064063549042, 47.14848875999451, 65.32894921302795
