xp, rho, u, p, Mach
0.05,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.15,0.9999999999999997,1.5000000000000004,0.7142857142857143,1.5
0.25,0.9999999999999997,1.5000000000000004,0.6868050049660979,1.5297149656757594
0.35,0.9056090729919759,1.5833351055773224,0.5965966600499772,1.6486892142336964
0.45,0.7897792899086515,1.6546996092934978,0.471942547678771,1.8091036539232852
0.55,0.6733850091107035,1.667289118275019,0.3991166771664196,1.8303269830080824
0.65,0.6107586209903382,1.7257261502809371,0.3534550462555903,1.9172359859430879
0.75,0.5707005744640773,1.7466241856628086,0.34763949914648934,1.891363696667073
0.85,0.6050404487107732,1.6840213814842955,0.3414412456453369,1.8946011523690043
0.95,0.5721638667063008,1.731101710883938,0.3411154039723838,1.8948206795758187
