step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9970102630409532, 0.1904778745975448, 0.07042779197811014, 0.05469894823077706, 2.9162409506007183
1, 0, 0.9837433696261434, 0.10681664290042579, 0.7156199691284894, 0.12776244532237155, 2.240813898923144
2, 0, 0.9732393067690013, 0.09577626463806795, 0.8348773373413926, 0.16414068134205254, 1.8890082638907757
3, 0, 0.9874999521985797, 0.07469847030807746, 0.7529169350639845, 0.11197926891987789, 1.438177359871488
4, 0, 0.9802992810823662, 0.06065977018989017, 0.7562988847561345, 0.14070791096632992, 1.0581685595511292
5, 0, 0.9827506625091926, 0.05282660764757372, 0.811526714396135, 0.13162207621820915, 0.8410970982265193
6, 0, 0.9906473133216546, 0.04541538659592093, 0.8189599842878521, 0.09682281616558101, 0.7087596020574676
7, 0, 0.9904225103714027, 0.03344765791271233, 0.7073174186536789, 0.0979823054594384, 0.4997089725564524
8, 0, 0.991295318229172, 0.024335159286964874, 0.6832265165134173, 0.0934007898207188, 0.33747964392194635
9, 0, 0.99524639299778, 0.025598061877442586, 0.9917656874754351, 0.06898746019481655, 0.33554850951191956
10, 0, 0.9928989996465701, 0.023920121654975007, 0.9337241622391681, 0.08434246476331869, 0.3126575798213566
11, 0, 0.9954810990982407, 0.02305020416979181, 0.957438919552131, 0.06726081760976163, 0.2984221347550606
12, 0, 0.9927275658726246, 0.021935190377046592, 0.9480547989882131, 0.08535633836970698, 0.2827885710737548
13, 0, 0.994412804705167, 0.020874946011921785, 0.9473499514247771, 0.07479987540654612, 0.26616165381732093
14, 0, 0.9893749487279673, 0.020085703582869235, 0.9578843430692634, 0.1032154307204956, 0.25512974597870725
