xp, rho, u, p, Mach
0.025,1.0,1.5,0.7142857142857144,1.5
0.075,1.0,1.5,0.7142857142857144,1.5
0.125,1.0,1.5,0.7142857142857144,1.5
0.175,0.9889570072434448,1.516749453225478,0.709260878318071,1.5136850877804782
0.225,1.0,1.5,0.7142857142857144,1.5
0.275,1.0,1.5,0.7142857142857144,1.5
0.325,1.0,1.5,0.7063894037145071,1.5083605083424017
0.375,0.9892022970421462,1.516373348995661,0.700472342531181,1.5229624200107574
0.425,1.0,1.5,0.7035967930008873,1.5113509229949993
0.475,0.9839622760112952,1.51082724917253,0.6965616644454612,1.517610179250693
0.525,0.9662789622974192,1.528396192849616,0.6701361843126916,1.5511066409329781
0.575,0.9728066981384167,1.5064063375169328,0.6813588787263143,1.5212599527993114
0.625,0.9493764542118641,1.546331873169388,0.6638732516698704,1.5628429311144831
0.675,0.9580595400759082,1.506610987941289,0.6834259091328113,1.5076052563282416
0.725,0.970797950189923,1.49438840186631,0.6869714330360603,1.5013935883443683
0.775,0.982875761799414,1.4803425941888797,0.6800966772881174,1.504049756343922
0.825,0.9633424836302763,1.5366392258022195,0.6589187305856228,1.5702989035653139
0.875,0.9804211935269869,1.5048012697096222,0.6725216234412764,1.5355655142772773
0.925,0.9708150116022723,1.5020487407625873,0.6752497472118274,1.522145030548133
0.975,0.9799830588004284,1.4896749563804645,0.6908131267323644,1.499534603903024
