xp, rho, u, p, Mach
0.05,1.0019087449812059,1.497766937454979,0.7174566434776896,1.495879031849219
0.15,1.0027730871522444,1.4963475595866809,0.7172421483865964,1.4953294796849301
0.25,0.9770380510650436,1.5199401083365167,0.6873692945306044,1.5315216217530836
0.35,0.8797160879078245,1.5965136498240815,0.5984100696134133,1.6359892244673384
0.45,0.7189860585770856,1.690294501503376,0.45321677402503535,1.7993084020814563
0.55,0.5827391991358296,1.7822063476181647,0.33910314358938204,1.9745365479232115
0.65,0.5195668265356577,1.835073701813257,0.2871580641731851,2.0861699832736114
0.75,0.49669450557700856,1.8569185256443337,0.2679286271302837,2.1368003675699123
0.85,0.48813258067500537,1.8658636468339311,0.2621497261200326,2.151840510226289
0.95,0.4846139414861877,1.875933776807178,0.2586800663353877,2.1700510734919005
