iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,1.5846880306389233,0.5890237902666792,0.8906746359554824,1.1708910375503405
2.0,0.6238991445832635,0.22147379302263798,0.3654754847159476,0.45456261580505797
3.0,0.21770170411537546,0.08150632845854341,0.12582688709544493,0.15785545565426834
4.0,0.07751701900488,0.021938626710356717,0.028196885005093503,0.06879331776761523
5.0,0.028980700840371687,0.008442750024467297,0.011660814944652018,0.025152065283989264
6.0,0.02288733333461232,0.0065150873672312985,0.009137434971537529,0.019947203962157763
7.0,0.016867599643979096,0.00469555071421418,0.006860761852023005,0.014676432401971277
8.0,0.014773194254329948,0.004163306907514125,0.006163496993314695,0.01276422535383222
9.0,0.013174580527732549,0.0037362083459918914,0.005497685887647782,0.011374786554384597
10.0,0.012412898407957916,0.0035475268065441284,0.005203992642366203,0.010696427488714792
11.0,0.009735210548505836,0.0028068899780987837,0.004089078896208437,0.008377059559008204
12.0,0.009298510640187404,0.0026890011676718125,0.0039009358385844084,0.008000891977097663
13.0,0.00811913009247369,0.0023731202332869287,0.00336808948636331,0.006996037952207304
14.0,0.007815150739316747,0.00229179106973133,0.003242404652703489,0.0067313510411409665
