step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9852067144520656, 0.34714355025114174, 0.1283537722965813, 0.12185402876265072, 5.665837787530679
1, 0, 0.7831156737536462, 0.1935388471083147, 0.5554478593370733, 0.47971193105119486, 5.902994718337877
2, 0, 0.9195257180774581, 0.1424960983581482, 0.6515432589230159, 0.2866390195095404, 3.6962407758968916
3, 0, 0.6639966392967819, 0.12221227424513703, 0.7256413874357486, 0.6085065498981574, 2.261717134361693
4, 0, 0.9032356385971693, 0.10561069697480607, 0.7923197753845751, 0.3150012719251322, 1.9582787192248836
5, 0, 0.9248142915688801, 0.09368452198373024, 0.8327614092792258, 0.2768658410811036, 1.627028399483594
6, 0, 0.9259449853682773, 0.07717797309248357, 0.7769854060731117, 0.27473495527446296, 1.3160109685115764
7, 0, 0.8868362944218687, 0.06705845769037153, 0.8053360486691019, 0.34140925634038577, 1.1349493036847274
8, 0, 0.9138213518072221, 0.04855870662306464, 0.6983088449637636, 0.2968500103571694, 0.8946721152187095
9, 0, 0.8228278049235561, 0.047559224785134316, 0.9008577286129583, 0.43104857252487094, 0.7852691585271779
10, 0, 0.8842230734167211, 0.020164751367422417, 0.41465831740485204, 0.34545227275288415, 0.49867908096089303
11, 0, 0.551721046804651, 0.01750683749162353, 0.7491050281246492, 0.7172457432049296, 0.30626201564979355
12, 0, 0.8920438869626341, 0.008391569754287606, 0.4663445633535225, 0.33322439911746454, 0.2267426361678445
13, 0, 0.7505067923291603, 0.00836810405100955, 0.9728003327003918, 0.5170726234085143, 0.2211155235552528
14, 0, 0.7039991695416923, 0.007868125191343908, 0.9398130259289244, 0.5673683395212873, 0.20706408575513577
