iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.80264071942639,0.7247260830306688,0.9914164558822363,2.519257929980136
2.0,0.7936138374479866,0.2675747481750198,0.3752075323047364,0.6461005996203566
3.0,0.28030836073677873,0.09598753028390535,0.12843357851597642,0.2299216976244673
4.0,0.06984937971343406,0.02760562124008729,0.031377497847318137,0.05596711669491187
5.0,0.025143318020873467,0.010689764697159267,0.011024117308840864,0.019909400025592515
6.0,0.008699604022344208,0.003944741567480738,0.003742388304207772,0.0067909243768360435
7.0,0.006126752281808668,0.0027387721274092533,0.002546767746169284,0.004852854294520467
8.0,0.004469898660608059,0.002022350770903276,0.0018321753496411625,0.0035402294959084105
9.0,0.003459458491613177,0.0015407796127329032,0.0014241530892849564,0.0027505707077734396
10.0,0.002617452321127434,0.0011799461085415044,0.0010425241476493899,0.0020909154061991763
11.0,0.0019767981699067984,0.0009044814708003166,0.0007691825258595015,0.0015805070437799888
12.0,0.0015120430597707977,0.0007007774184214646,0.0005829187701543969,0.001206395843756629
13.0,0.0010472722481354457,0.000499681134391725,0.00039307124046455364,0.000832221680543908
14.0,0.0007696398953237352,0.0003778712059874225,0.0002885993718565733,0.0006052018859219891
