dq_lu, dq_hhl,
1.0007811179233688e-06,3.8181878526372837e-07
4.7264302272569154e-07,1.7075455159656365e-07
1.962958571061439e-06,6.613295356849172e-07
3.176090967201381e-06,1.136512332938417e-06
2.1239176996699095e-06,7.954303480600952e-07
6.471470650649306e-06,2.297267546012304e-06
4.754760686569087e-06,1.6458117053573295e-06
4.016061786239065e-06,1.5272751422007045e-06
8.746579552895914e-06,3.25957872087631e-06
2.367493267750828e-06,7.9726103026253e-07
2.125501364137606e-06,7.86212999206961e-07
4.0060278864352995e-06,1.5051604535337125e-06
-5.322720104309231e-06,-2.0871208111422296e-06
-5.3602373459762396e-06,-2.0340587264847177e-06
-1.1607098444686907e-05,-4.472335214222966e-06
