xp, rho, u, p, Mach
0.1,0.98747071155035,1.5144365338471926,0.6998200057522407,1.520393467443176
0.3,0.8860304622870266,1.6131645888710522,0.6031841268835537,1.6523956264803328
0.5,0.6197095814996307,1.7414147149414057,0.37505162647340423,1.8918503120848655
0.7,0.5170306202582211,1.829111959863776,0.2887658640396651,2.068528349869423
0.9,0.4837671398668265,1.869591114047324,0.2608986699557029,2.151616507166035
