xp, rho, u, p, Mach
0.025,1.0,1.5,0.7142857142857144,1.5
0.075,1.0,1.5,0.7138094615073172,1.5005003156217631
0.125,0.9963166337021845,1.503126330193717,0.7105435262449572,1.5043012333464758
0.175,0.9956984372891686,1.501178730156012,0.7093725370292165,1.5031250475649547
0.225,0.987200656209905,1.506078347571422,0.6994036833542039,1.5122455218281727
0.275,0.9657606364509759,1.5254772329728938,0.6853230145576298,1.5304840369907553
0.325,0.925578292219888,1.5568131682473723,0.647862097405229,1.5726706160545416
0.375,0.8760759423784664,1.5827024054128842,0.5915529108883668,1.6278310341593514
0.425,0.7857117601541745,1.6504091450981655,0.5099080324989474,1.7314633516710576
0.475,0.6948502878820614,1.7090816382925353,0.42871558921291875,1.8389070314755518
0.525,0.613067225885015,1.7664374523343758,0.35929140027968137,1.9501359343761813
0.575,0.5584096400195623,1.80752073552291,0.3150603750201438,2.033755924191136
0.625,0.5240098481288377,1.8354357063055249,0.2893357089045372,2.0875835440670896
0.675,0.5053465545450118,1.8543399807156586,0.2742264341222173,2.1274792871635757
0.725,0.49717293557950915,1.8586436160295423,0.269693313571497,2.132803066171944
0.775,0.49506347893364044,1.859673824099323,0.2658924262630364,2.144619357104374
0.825,0.48817836531801734,1.882058597333555,0.2592276461577592,2.182819019739494
0.875,0.4903766015518865,1.8631007480007606,0.26510411900941805,2.141553628156617
0.925,0.49058476420707,1.8598189249521702,0.26592787161630815,2.1349206807550343
0.975,0.49249539919318447,1.8578417355399788,0.2637910484041026,2.1454369643918936
