iters, residual
0.0,12.375368413827264
1.0,2.2495060190868688
2.0,0.5878631155561708
3.0,0.03323481219098058
4.0,0.03130068547523495
5.0,0.03001625356998249
6.0,0.02847823842507873
7.0,0.0263273497948041
8.0,0.025219140131485775
9.0,0.02438612662797128
10.0,0.023908424110772618
11.0,0.023602812459255898
12.0,0.02230183274689455
13.0,0.02186350687524752
14.0,0.02039847788773491
