iters, residual
0.0,12.375368413827264
1.0,1.3394072213195798
2.0,0.29145420841765757
3.0,0.05256917573283944
4.0,0.015427486046980665
5.0,0.008385496086422112
6.0,0.004929982849384522
7.0,0.0032813457509738913
8.0,0.0023667122386248946
9.0,0.0017838906246897264
10.0,0.0015443755697742113
11.0,0.0013001580546751611
12.0,0.0011355432836492412
13.0,0.001033649377503799
14.0,0.0009113399378930985
