step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 7.148988775685402, 9, 34.90561450887252, 14.762157543136393, 1.000000000000001, 0.4229164204911519, 5, 5, 18, 13, 317610, 323055, 13, 32.153032541275024, 3.6577391624450684, 17.8359854221344
1, 0, 15, 16, 32, 7.0369874112847475, 11, 34.83464580315592, 14.706134261830814, 1.0000000000000018, 0.4221697658398029, 5, 5, 18, 13, 317489, 322928, 13, 32.21606516838074, 3.5766708850860596, 17.68708634376526
2, 0, 15, 16, 32, 7.040235014155232, 11, 34.986688449011815, 14.368042386396374, 1.0000000000000024, 0.41067168752869204, 5, 5, 18, 13, 317489, 322928, 13, 32.02712535858154, 3.596405506134033, 17.781996250152588
3, 0, 15, 16, 32, 7.095483368551735, 11, 35.23431124717481, 14.240157870198273, 0.9999999999999958, 0.40415598790341145, 5, 5, 18, 13, 317610, 323055, 13, 32.03705835342407, 3.609128475189209, 17.687954425811768
4, 0, 15, 16, 32, 7.147281175268237, 11, 35.48681646031869, 14.301043479352558, 0.999999999999994, 0.4029959547186754, 5, 5, 18, 13, 317610, 323055, 13, 32.11399555206299, 3.578002452850342, 17.754428148269653
5, 0, 15, 16, 32, 7.193252277967376, 11, 35.76934987399194, 14.517786568086041, 1.0000000000000047, 0.4058722515010508, 5, 5, 18, 13, 317489, 322928, 13, 32.15480446815491, 3.6118016242980957, 17.788215160369873
6, 0, 15, 16, 32, 7.223295206986331, 11, 36.02727555518434, 14.873840306977554, 1.0000000000000033, 0.41284943359635495, 5, 5, 18, 13, 317489, 322928, 13, 32.06449317932129, 3.5867342948913574, 17.754430294036865
7, 0, 15, 16, 32, 7.231728908419512, 11, 36.240885243035855, 15.526720549339135, 0.9999999999999974, 0.4284310508756898, 5, 5, 18, 13, 317489, 322928, 13, 32.247090339660645, 3.5904202461242676, 17.7730450630188
8, 0, 15, 16, 32, 7.2330533453000845, 11, 36.43738870381113, 15.74370777296262, 1.000000000000001, 0.43207563255804604, 5, 5, 18, 13, 317610, 323055, 13, 32.13816452026367, 3.5549800395965576, 17.80923891067505
9, 0, 15, 16, 32, 7.22584155970134, 11, 36.59300765917516, 15.956488687707624, 1.0000000000000047, 0.43605294312851517, 5, 5, 18, 13, 317610, 323055, 13, 32.114858865737915, 3.579271078109741, 17.72933340072632
10, 0, 15, 16, 32, 7.218323739635119, 11, 36.72927294252236, 16.158312099875634, 1.0000000000000009, 0.4399300831563377, 5, 5, 18, 13, 317489, 322928, 13, 32.25295305252075, 3.550187349319458, 17.674073457717896
11, 0, 15, 16, 32, 7.214002040013515, 11, 36.84655653699748, 16.339481303726007, 0.9999999999999964, 0.44344662946507835, 5, 5, 18, 13, 317610, 323055, 13, 32.22149610519409, 3.5595030784606934, 17.65803599357605
12, 0, 15, 16, 32, 7.2082635099424035, 11, 36.93675800363242, 16.500046829621947, 0.9999999999999969, 0.4467107488967866, 5, 5, 18, 13, 317610, 323055, 13, 32.11060690879822, 3.5422558784484863, 17.720913410186768
13, 0, 15, 16, 32, 7.2060746915478795, 11, 37.015904417687686, 16.64587914975132, 0.9999999999999996, 0.4496953245264277, 5, 5, 18, 13, 317610, 323055, 13, 32.100831270217896, 3.5497782230377197, 17.73881244659424
14, 0, 15, 16, 32, 7.203568134229705, 11, 37.07344576957367, 16.765522711149977, 1.000000000000001, 0.45222456027838415, 5, 5, 18, 13, 317489, 322928, 13, 32.20234227180481, 3.724879741668701, 17.665627241134644
