xp, rho, u, p, Mach
0.05,1.0045540003575368,1.4935958306733317,0.7190442918029076,1.4920311733199267
0.15,1.0022264216191148,1.4972835618514297,0.7166180673788997,1.4965081488453322
0.25,0.9757575291733206,1.5175651192936936,0.6898132847132542,1.5254166998666243
0.35,0.8820602802799777,1.5939734484335668,0.5985755249954008,1.635334957439953
0.45,0.7180190324544233,1.6912033634101586,0.4531504049410655,1.7991965419758202
0.55,0.582837993896841,1.7841438662300737,0.33777012287393887,1.9807477205624076
0.65,0.5193565265603104,1.8365110693413147,0.2866138387303368,2.089362286838268
0.75,0.4959594720216835,1.8608869714188196,0.26705093572627286,2.1432953410311435
0.85,0.4883733381174677,1.8661011159231193,0.2619782785761064,2.1533493117681166
0.95,0.4860102113191896,1.8677958823241907,0.26012988362258965,2.157709479298797
