iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,4.158772122437995,1.941332205591889,1.7943235255604921,3.210454472425878
2.0,2.4073800755398946,0.3132228044777759,1.0692584483277234,2.134023587859641
3.0,0.9572560676475009,0.3542302433073679,0.44364822438381313,0.7707375472723834
4.0,0.6092557715915699,0.28508630149903774,0.3375324285347461,0.4195119254594265
5.0,0.4297604213614155,0.12911744372586,0.2642385004450092,0.31336994172545274
6.0,0.4103452145917156,0.12301695185694556,0.25383367980192645,0.29802430721731427
7.0,0.2279137491075495,0.06879911466099475,0.15613253850238512,0.1511091965266295
8.0,0.20661873127527025,0.05671346815559321,0.14642520322503383,0.13429274926098725
9.0,0.16276361044673204,0.048705539986156995,0.10677322217448755,0.11277961822417172
10.0,0.1486099022196912,0.04406257780659769,0.09967101515991335,0.10103999708915291
11.0,0.10191832116880828,0.03070248084335593,0.06470561111715788,0.07251128015617192
12.0,0.05635099107572546,0.011413291434362205,0.04510384346346038,0.031793305563820616
13.0,0.03534671766855958,0.00866565232689905,0.02542254693980887,0.02297805533075821
14.0,0.03127921808758887,0.0075247284503882125,0.02318335061483102,0.019603576209168548
