step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9754703521235695, 1.355965797967106, 0.5013583722016729, 0.15710489333450983, 4.123436784272984
1, 0, 0.9941427355971308, 0.25954108168612394, 0.19050545636821886, 0.07658894502680708, 2.2700896917794147
2, 0, 0.7524856797398491, 0.05912981419584903, 0.5370655036599119, 0.5148605159751982, 0.9721502293210948
3, 0, 0.8661381650213879, 0.032125148775669216, 0.5553737379538382, 0.37238302311609167, 0.6109509080461142
4, 0, 0.8537828048636852, 0.013692491184422128, 0.42900801952768364, 0.3898623288336221, 0.4298168779110043
5, 0, 0.5963370522431087, 0.01300916265278925, 0.9493642177138407, 0.674939068471105, 0.4103358118765637
6, 0, 0.4737986780037401, 0.009466516772314982, 0.7274605623265926, 0.7895183908144862, 0.22825183711419234
7, 0, 0.7014672450017467, 0.008193214812992086, 0.8693718244567851, 0.5700238343527316, 0.20661443943184574
8, 0, 0.7924590533827367, 0.006426583062996136, 0.7837184996261642, 0.46861136876997916, 0.162760432675216
9, 0, 0.7906356121646949, 0.005861952394204426, 0.9094999332179079, 0.4707930976170487, 0.14860506951203772
10, 0, 0.5219911198607272, 0.004388315105225083, 0.7477825261737987, 0.7449972761833906, 0.10189661927491744
11, 0, 0.7660745415354484, 0.0022618360001488767, 0.513695742468884, 0.4994860494924198, 0.05627824921403086
12, 0, 0.8100251742536644, 0.0012459764826569784, 0.5493613602054884, 0.4471823216811294, 0.035346569268850395
13, 0, 0.5784468580666025, 0.0010673844843702624, 0.8576417770951813, 0.6920159833425071, 0.0312794362491319
14, 0, 0.4752835415773302, 0.0007732571147244773, 0.7245354940301977, 0.7881521304961905, 0.0214694908454806
