step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 280.4598157405853, 49.23334574699402, 71.8636269569397
1, 0, 15, 16, 32, 93.24887816472601, 11, 22.279908028243575, 2.2148048582479642, 0.9999999999999946, 0.09940816880574074, 5, 5, 19, 14, 689027, 689127, 14, 278.7224907875061, 47.96552014350891, 71.81644344329834
2, 0, 15, 16, 32, 66.17047260317253, 11, 24.180827335165667, 4.062387607069642, 0.9999999999999976, 0.16800035626414667, 5, 5, 19, 14, 689027, 689127, 14, 280.13820242881775, 47.762364625930786, 71.08931803703308
3, 0, 15, 16, 32, 66.36305959544985, 11, 24.031407977096126, 4.11766271673156, 0.9999999999999991, 0.1713450464765127, 5, 5, 19, 14, 689027, 689127, 14, 282.17692852020264, 48.110703468322754, 71.22372055053711
4, 0, 15, 16, 32, 67.13665245860787, 11, 24.071258641630084, 4.127146207603438, 1.0000000000000013, 0.17145535549461294, 5, 5, 19, 14, 689027, 689127, 14, 280.757931470871, 48.16419768333435, 70.21742749214172
5, 0, 15, 16, 32, 67.50472667854648, 11, 24.077529455450176, 4.122082715828824, 1.000000000000003, 0.17120040174619208, 5, 5, 19, 14, 689027, 689127, 14, 282.8030550479889, 47.99335718154907, 69.79123067855835
6, 0, 15, 16, 32, 67.44659952103014, 11, 24.07500253634108, 4.1231356609044445, 1.0000000000000029, 0.17126210702078112, 5, 5, 19, 14, 689027, 689127, 14, 282.44811844825745, 48.070780754089355, 69.17361640930176
7, 0, 15, 16, 32, 67.08449012984426, 11, 24.124217568026488, 4.155708568672524, 0.9999999999999993, 0.17226293689957245, 5, 5, 19, 14, 689027, 689127, 14, 283.2936818599701, 48.6395947933197, 69.78909111022949
8, 0, 15, 16, 32, 67.07553151039721, 11, 24.116917344375768, 4.152370427979718, 0.9999999999999978, 0.1721766662250519, 5, 5, 19, 14, 689027, 689127, 14, 283.1378779411316, 47.73277521133423, 70.29363656044006
9, 0, 15, 16, 32, 67.15911006243277, 11, 24.106333801176405, 4.145100489816842, 1.0000000000000009, 0.17195068001649202, 5, 5, 19, 14, 689027, 689127, 14, 282.14504623413086, 47.353400468826294, 70.42686367034912
10, 0, 15, 16, 32, 67.1832388076128, 11, 24.10180490845323, 4.140011317583964, 0.9999999999999987, 0.17177183755777334, 5, 5, 19, 14, 689027, 689127, 14, 282.9602336883545, 47.28109955787659, 69.17844748497009
11, 0, 15, 16, 32, 67.30164303407325, 11, 24.08975955470542, 4.1240016168769165, 1.0000000000000004, 0.1711931415301885, 5, 5, 19, 14, 689027, 689127, 14, 280.77076864242554, 47.00183653831482, 68.52856636047363
12, 0, 15, 16, 32, 67.35662605178644, 11, 24.07181191360141, 4.108170628095982, 0.9999999999999987, 0.17066312427336403, 5, 5, 19, 14, 689027, 689127, 14, 273.4026746749878, 45.3558452129364, 65.30072355270386
13, 0, 15, 16, 32, 67.35274304053239, 11, 24.070198586519084, 4.108923819391784, 1.0000000000000002, 0.17070585457043355, 5, 5, 19, 14, 689027, 689127, 14, 266.2295548915863, 43.46308135986328, 64.05586123466492
14, 0, 15, 16, 32, 67.35690192992166, 11, 24.07031590650447, 4.109268051915468, 1.0000000000000064, 0.17071932366309495, 5, 5, 19, 14, 689027, 689127, 14, 251.90247774124146, 41.90889525413513, 61.79538679122925
