xp, rho, u, p, Mach
0.05,1.0028902166537161,1.4966839630497522,0.7178314572761705,1.4951389021227146
0.15,1.0032386100133557,1.4955397168824602,0.7177236911509207,1.4943674906762248
0.25,0.9767352085337223,1.5191562769368985,0.6878270810264268,1.5299851680783716
0.35,0.8822579146455936,1.5914681187412067,0.5993732395544192,1.6318605074598487
0.45,0.7171850749813792,1.693694723464828,0.45259743161359206,1.8019000431258034
0.55,0.5835334671667225,1.780047656838407,0.339190542756255,1.9732341771074515
0.65,0.5191214794212882,1.837420227094657,0.28574382946032295,2.093102730146971
0.75,0.4962788840726933,1.856443420909243,0.26806977080644023,2.1347974573124437
0.85,0.48563492992562596,1.8762676766045363,0.2594806623350865,2.1693680430243285
0.95,0.4834849548789086,1.8758377233789831,0.2585120725303099,2.168115003867047
