xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,1.000395825676831,1.4994064964087142,0.7140757880157284,1.4999236464050476
0.125,0.9982258753597253,1.5026659166287921,0.7095272796922337,1.5063582861616966
0.175,0.9971237753852236,1.5015647696227228,0.7091985355031049,1.5047719015083703
0.225,0.9875310452827648,1.5088879635648613,0.7009980339044807,1.51359594359643
0.275,0.9705985691985713,1.521031526234433,0.6831173541067884,1.532309034007121
0.325,0.9367185299087587,1.5448504160128607,0.6487908332104851,1.5688254264900316
0.375,0.8745059398390401,1.58746367693823,0.5898015491207376,1.6336845671578004
0.425,0.7806548314736398,1.6583665364078575,0.5077223420461763,1.737932466728754
0.475,0.690909078634068,1.712681804666659,0.4264094791523906,1.842509307707214
0.525,0.6089848055435504,1.775788920068833,0.3556546464023414,1.9638861579026998
0.575,0.5528335015656559,1.8141714484619509,0.3111213888446078,2.0438383887370777
0.625,0.5205135469513855,1.838117121290057,0.2848136822322164,2.100123123032612
0.675,0.5031606804690345,1.855026755184623,0.2712822378132783,2.1351521508325497
0.725,0.4932607488693936,1.862138379001542,0.265803086556861,2.1439082837929337
0.775,0.48864478654216204,1.8626765542865522,0.26354325636807513,2.1436017904217346
0.825,0.48680343428645567,1.8706520791660235,0.25969844756693433,2.1645675482474567
0.875,0.4869504082819153,1.8669091650016023,0.259667175781962,2.1606927257556703
0.925,0.48558393008574136,1.8715695934615173,0.25947559681749627,2.1638435440781594
0.975,0.4848053102068177,1.8773155829112023,0.25705278160306705,2.1789426384546826
