step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9966788595541592, 0.21059642283969437, 0.0778664770930791, 0.05765329589749732, 4.954039371594838
1, 0, 0.9735280175901547, 0.07223883388042938, 0.22161953468527823, 0.1632468431427777, 1.9547742611944878
2, 0, 0.9478576915086508, 0.031818685247387894, 0.3079427446155066, 0.22987025407377032, 0.9412609013669592
3, 0, 0.9655930670931241, 0.008591385496393834, 0.21205346845481704, 0.18630108933363176, 0.15028934434817315
4, 0, 0.9713077140259404, 0.002534444007432288, 0.2620983339484657, 0.17000324830255745, 0.0641982921692229
5, 0, 0.9437801657379815, 0.0010312202734593906, 0.4062044803291073, 0.23881588257286504, 0.020157118155996596
6, 0, 0.9637247233366844, 0.000753734112115852, 0.7308352194342959, 0.19133832916743201, 0.013660850739954735
7, 0, 0.9656493824948889, 0.0005383647041757965, 0.7142682598309776, 0.18614721797732006, 0.009101241230608
8, 0, 0.9839793032901627, 0.0003983123454476568, 0.73985746118549, 0.1268281576972483, 0.00648770755843024
9, 0, 0.9593347786507102, 0.0002475174306588202, 0.6214348538443871, 0.2026999312436669, 0.003771066896399235
10, 0, 0.9698852084441472, 0.00011866519940160046, 0.47943900021702546, 0.1741981522718751, 0.001864754219742567
11, 0, 0.9769993943549792, 7.203423540135558e-05, 0.6070694550252117, 0.1520999862840104, 0.001133872198674046
12, 0, 0.9798228453097296, 4.621055281429785e-05, 0.6415223905772053, 0.14240777375497576, 0.0007027115878402533
13, 0, 0.9722107474411454, 2.1887433159549332e-05, 0.47365054244192956, 0.16728730740297554, 0.0003501478183513298
14, 0, 0.9729142317989622, 1.568499035216269e-05, 0.7166288855117573, 0.16514146863940674, 0.000263679069353115
