iters, residual
0.0,12.375368413827264
1.0,7.627540244552434
2.0,5.5546524584202235
3.0,4.180333827067022
4.0,3.0902204554234194
5.0,2.3305728062853728
6.0,1.810490886459543
7.0,1.4712920675447652
8.0,1.2499964567008692
9.0,1.092312893158322
10.0,0.9647130377865157
11.0,0.848969519461959
12.0,0.735937802007514
13.0,0.6274283259492626
14.0,0.5194376528337042
