dq_lu, dq_hhl,
-0.0011715895540568098,-0.0009183909734875617
-0.00020194071069123634,-0.0
-0.0019984848418584094,-0.0016556528729169313
-0.004108379591666003,-0.004029424043030326
-0.0023425510313821586,-0.002153817747863739
-0.008195833192878529,-0.007806323274649986
-0.010724325455740107,-0.011571361819350538
-0.009313882935104312,-0.009880708942498907
-0.02099115486028215,-0.0214940769666022
-0.022796679712843226,-0.022547386845405974
-0.017001683169087095,-0.016984026531514602
-0.04399544425640181,-0.044418708357485695
-0.03305714655364542,-0.03316396149679657
-0.02467263357317911,-0.02457017698994601
-0.07088255542713015,-0.07090816951788363
