iters, residual
0.0,12.375368413827264
1.0,3.127540646596181
2.0,0.6278576464526634
3.0,0.19668607656178186
4.0,0.05777044443010318
5.0,0.018573066990668526
6.0,0.006722227661009674
7.0,0.003214300073613462
8.0,0.0019431049386889512
9.0,0.0012875242653705354
10.0,0.0008786214708550048
11.0,0.000562753871714722
12.0,0.0004113145793608494
13.0,0.00035899327210234364
14.0,0.00033359987063484776
