iters, residual
0.0,12.375368413827264
1.0,2.3183122368781834
2.0,0.7263685585608138
3.0,0.23183090805347964
4.0,0.07372950119834415
5.0,0.0286289193600762
6.0,0.010886321844708235
7.0,0.006255237485229109
8.0,0.004372261157361531
9.0,0.0032709164951570447
10.0,0.0024091392950338977
11.0,0.0017315438644144982
12.0,0.0012445794032496455
13.0,0.001007069752793883
14.0,0.0008392324902962583
