iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,4.66987794062851,1.3141999525724135,1.7351695207776028,4.131564497764964
2.0,2.4236710506636157,0.7870202163422707,0.855209189677259,2.1268281037227723
3.0,1.3552055834145325,0.5276440387266005,0.4334719124773903,1.1705879047758003
4.0,0.8873970276608043,0.3765444234371657,0.27995881650847887,0.7532004002513372
5.0,0.6358141258810386,0.2663547974306886,0.21436978952684316,0.5360599946775948
6.0,0.44133323841270444,0.17372960368729373,0.16018114256406335,0.37273992769405867
7.0,0.25507189906288885,0.1065115173561901,0.09488201501962495,0.21145773475530807
8.0,0.14948214170100718,0.06460383233028433,0.05696835288540448,0.12217144635832271
9.0,0.08634637685765993,0.03687534304192695,0.03385799731489709,0.07035298067466411
10.0,0.04663654634242595,0.02035946010621005,0.018306182946733973,0.03775372173512951
11.0,0.027239913649553485,0.011388424858030892,0.010725699723415812,0.02229968700074583
12.0,0.016233213760761492,0.006903074406552753,0.006096506073134694,0.013367774924810949
13.0,0.010789877100793413,0.004660268508885492,0.004058414199666278,0.00884492054567272
14.0,0.007849739866681619,0.0032478493803325013,0.0029401255820925383,0.006513489996827319
15.0,0.005503263990236112,0.002352817382951907,0.0020819266097696406,0.004518378746878346
16.0,0.003624496975201641,0.0015708942677546281,0.0013649033044060106,0.0029675425005217786
17.0,0.002627728891074148,0.0011412197729972282,0.0009897467188908877,0.00215011115692902
18.0,0.0019160277837119639,0.0008445832023160179,0.0007059844007569892,0.0015682562635645986
19.0,0.0015880518873633463,0.0007056475004619015,0.0005812289398462175,0.0012985158148961448
20.0,0.0015814477604624436,0.0007028945815284227,0.0005787004640587578,0.0012930668966561012
21.0,0.0015747291018240967,0.000700009247917262,0.0005761248964295757,0.0012875709303475462
22.0,0.0015330093624280736,0.0006817022638454021,0.0005605665372552796,0.0012534611625693904
23.0,0.0015093691979478831,0.0006718127663057437,0.0005517262221073218,0.0012338805284879252
24.0,0.0014934406922400664,0.0006647701908179027,0.0005456485369422437,0.0012209477338408908
25.0,0.0014305698016809903,0.0006377920825987404,0.000520514270129582,0.001169964149641953
26.0,0.0013771417360125672,0.000613853299967497,0.0005002744886593327,0.0011266893641032408
27.0,0.0012200847041628166,0.0005489802186698872,0.00043836312824701033,0.0009975295347180084
28.0,0.0009098011007184781,0.0004104756894148397,0.0003166238956599631,0.000747661059548426
29.0,0.00047855046349958155,0.00022637723327318456,0.00016195567355510717,0.00038927400911768317
30.0,0.0002971260600501725,0.00013299646276284044,0.00010797480369168032,0.0002427700109594556
31.0,0.0002060950341855572,8.930357657949697e-05,7.906220852700931e-05,0.00016807498775513148
32.0,0.00014803738329862285,6.293979173922542e-05,5.957920124595457e-05,0.00012001653323030271
33.0,0.00010284657271026328,4.2409780972621486e-05,4.222147018155052e-05,8.36431434835527e-05
34.0,6.73753709001137e-05,2.7537844511195347e-05,2.8618251976621205e-05,5.442520902493377e-05
35.0,4.116363330209159e-05,1.668144679738629e-05,1.741955180454315e-05,3.335765660690019e-05
36.0,2.3966366280772637e-05,9.705178096230334e-06,9.831208144948928e-06,1.958426861629753e-05
37.0,1.4003690150994528e-05,5.518979068337333e-06,5.89220009368834e-06,1.1442298105898773e-05
38.0,7.2291531624563105e-06,3.069859156038595e-06,2.9761999345680063e-06,5.829138371819241e-06
39.0,4.066952328889977e-06,1.5661222199985514e-06,1.6749826738417854e-06,3.3588384122818764e-06
40.0,1.9954457783704145e-06,8.383099515164497e-07,8.418085198180324e-07,1.6032462990964835e-06
41.0,1.0739913788457498e-06,4.444561698455762e-07,4.3874354670597837e-07,8.73739260388964e-07
42.0,5.972264600818931e-07,2.403864263715667e-07,2.3243084010091807e-07,4.948431218156295e-07
43.0,3.846819809558471e-07,1.53610130668178e-07,1.4568163541686728e-07,3.211868853650269e-07
44.0,2.423830937027084e-07,1.0040094153494523e-07,9.283435997895087e-08,2.001274510383096e-07
45.0,1.6730359838692846e-07,6.979216895382176e-08,6.660859846032196e-08,1.3668519231097218e-07
46.0,1.4732076201284886e-07,6.234345779425779e-08,6.177262702339598e-08,1.1832515683881623e-07
47.0,1.1567409374263783e-07,4.917764867537436e-08,4.4450220422713045e-08,9.479574219507034e-08
48.0,1.2663051997183102e-07,3.6232046620850425e-08,5.1386484388143143e-08,1.0991795398490611e-07
49.0,1.1245593956663345e-07,3.2633967096619115e-08,4.5328711852225e-08,9.760466391094769e-08
50.0,9.421500871020566e-08,2.8215234542448754e-08,4.350559804539097e-08,7.866149848999577e-08
51.0,8.512601806189724e-08,2.5656400358324087e-08,3.820467350250882e-08,7.161418151661403e-08
52.0,8.214777147412347e-08,2.4937532442356916e-08,3.6776076907943e-08,6.909338608804949e-08
53.0,8.028217846437497e-08,2.434694788380304e-08,3.576917083476917e-08,6.762411349158102e-08
54.0,6.489056503781935e-08,2.193530345066079e-08,3.1983719741479126e-08,5.202566256140724e-08
