step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9972154185941818, 0.06311148149426184, 0.05386777216556669, 0.05278752298454873, 0.47462219419895085
1, 0, 0.9985773487657591, 0.023470742793465525, 0.0404731649898663, 0.037724760815864275, 0.29583911015482894
2, 0, 0.999352535162002, 0.010130096506361779, 0.030480936942600657, 0.025447390330226007, 0.11973427843974731
3, 0, 0.9996335491723707, 0.005522956914288076, 0.025838801102323183, 0.019143782419743148, 0.06201038757972645
4, 0, 0.9999196403191571, 0.0015278019812394721, 0.01045855031722811, 0.008964446180738196, 0.04087790072990663
5, 0, 0.9994958173442028, 0.0030088180381860966, 0.03149160667991079, 0.022455427447729374, 0.044082312730759896
6, 0, 0.999275251439579, 0.0018402445166903316, 0.03186854466426853, 0.026923594172151163, 0.022285822914167315
7, 0, 0.9985796294780701, 0.0015213457420835824, 0.04568422531203927, 0.03769449884988492, 0.014727251429813635
8, 0, 0.9990568999419003, 0.0009141786179231902, 0.04891906731234475, 0.030713556004562863, 0.005985107933652513
9, 0, 0.998326823165743, 0.0007010871783291251, 0.0678851415499008, 0.0409130456035838, 0.0039001806481502696
10, 0, 0.9987294719302167, 0.0006749958168566731, 0.12379235717934266, 0.03565013165120576, 0.0055685954000932
11, 0, 0.9982120516945981, 0.0008081620532368067, 0.27752054804864607, 0.04229359538323203, 0.006743374856907472
12, 0, 0.9985790673648791, 0.0007016212467272805, 0.4035489202679511, 0.03770195958358889, 0.006108056250401018
13, 0, 0.9982187531999515, 0.0005269726876568884, 0.4634342203415592, 0.04221422411135302, 0.005087910694315428
14, 0, 0.9982266892139405, 0.0003921698976360636, 0.5053444097143286, 0.04212003848126338, 0.003780533431261361
15, 0, 0.9981682133191563, 0.00023678147242882803, 0.43304128571672557, 0.042809184886344796, 0.0022457012861210844
16, 0, 0.9987265682764129, 0.0001949779699449704, 0.5416435449722975, 0.03569085861952674, 0.0019060874713395994
17, 0, 0.9990264188996199, 0.00014918101043150074, 0.5703623150143968, 0.031206060001712766, 0.0014325768033066793
18, 0, 0.9993258735771174, 0.00014152232384376777, 0.7239161207588183, 0.025966133188942597, 0.0013622725112866299
19, 0, 0.9990200734260339, 0.00016381970713483688, 0.9935183554747427, 0.03130761496442589, 0.0015771244576822145
20, 0, 0.9985012347795033, 0.00016319689733425863, 0.9933332207851385, 0.03872114686634473, 0.0015702912643928077
21, 0, 0.9984039281828365, 0.00015668517845706748, 0.9572760898440218, 0.03995884366424095, 0.001504694133588692
22, 0, 0.9989066633131344, 0.00015592637304446232, 0.9758125773701004, 0.033070163234171, 0.0014937390844800183
23, 0, 0.9985372196122573, 0.00015494941254402345, 0.982903457235202, 0.0382533097967741, 0.0014826122046219595
24, 0, 0.9984154689002314, 0.0001459070243036785, 0.934435099823467, 0.03981405884974699, 0.0013892769275781534
25, 0, 0.9987599999794631, 0.0001411626417371128, 0.9385032358813074, 0.03521909508945531, 0.0013398624217523176
26, 0, 0.9984399980389856, 0.00012002440588587263, 0.8257525552101045, 0.03950456729909887, 0.0011176389789516288
27, 0, 0.9985782191575534, 7.663855814913454e-05, 0.5819573990816657, 0.03771321475530663, 0.0006866133548332458
