step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9985497911996484, 0.11636112993269845, 0.06255244191427466, 0.03808851478243391, 1.0367532224274898
1, 0, 0.9996406999334271, 0.021503663835906503, 0.0370236856364825, 0.018956063581529937, 0.13887067309983303
2, 0, 0.9990275060786967, 0.0078269371536204, 0.042608461239608306, 0.03118862729339867, 0.10799664381624902
3, 0, 0.9986128523414685, 0.004984040208308914, 0.0857945179659486, 0.03725089310496452, 0.05626691720267412
4, 0, 0.9989094735642225, 0.005020804731288463, 0.28705555765369045, 0.033027623438238535, 0.025936489860315333
5, 0, 0.9979896058013409, 0.0018225645685717366, 0.24012107754828851, 0.04484869715853511, 0.010552939396860181
6, 0, 0.9982843474957775, 0.0009161090787854671, 0.30341445857088795, 0.041429325387007, 0.0046250462041872034
7, 0, 0.9983893985926577, 0.000526184865274774, 0.40489681121758875, 0.040140384145315226, 0.0027770629437865934
8, 0, 0.997506338528248, 0.00037324187553888186, 0.5530802169965875, 0.04995215711014962, 0.0019502326052297481
9, 0, 0.9985895293242962, 0.00025191101173785673, 0.5933168870415434, 0.037562859098284114, 0.0013464858068704647
10, 0, 0.9976830093349982, 0.0001835638889698244, 0.6521066848152048, 0.04814908445121809, 0.0009880828826677674
11, 0, 0.998688712451605, 0.00013103251993577721, 0.6536378366903554, 0.036217643479392464, 0.0007056292736633094
12, 0, 0.9981545287778295, 0.0001013533437540129, 0.7130254451512156, 0.04296886605069696, 0.0005431878683881314
13, 0, 0.9980438843301719, 7.711354931881585e-05, 0.7122815137602047, 0.04423882009760374, 0.00041452869530885964
14, 0, 0.998459034656879, 5.8956355960436565e-05, 0.7163458202259506, 0.03926269787490637, 0.0003167445861831815
15, 0, 0.9982578831593953, 4.423473927139635e-05, 0.7011833538104647, 0.04174776934024121, 0.00024702433938910144
16, 0, 0.998160174023967, 3.7551671791007887e-05, 0.788387925132491, 0.04290306510123661, 0.00021124747906922485
17, 0, 0.9984193653980293, 3.204451980450769e-05, 0.8105882427955391, 0.03976505623380239, 0.0001792187938265263
18, 0, 0.9984596060756802, 3.045678374287099e-05, 0.9080425309759961, 0.03925541471515704, 0.00016931708326787948
19, 0, 0.9982748492851683, 3.0074876649105613e-05, 0.9672488878001962, 0.04154389716685051, 0.00016677486256018182
20, 0, 0.9987175657495929, 2.9051334676461874e-05, 0.9591130257650095, 0.035816835044223734, 0.00016077964339985558
21, 0, 0.9988152360424504, 2.8284536822976827e-05, 0.9647905063190947, 0.03442550044371716, 0.0001563669510177479
22, 0, 0.998280296603903, 2.8193476190891266e-05, 0.9889027706231476, 0.041478227685819914, 0.00015564899789682896
23, 0, 0.9991999246629724, 2.4485005220427345e-05, 0.8664225971228662, 0.028288432812262173, 0.00013410196173560443
24, 0, 0.9985552342277956, 2.387252554791186e-05, 0.9436988037716264, 0.03801694339994324, 0.0001297928708401998
25, 0, 0.999078367287925, 2.150301037023502e-05, 0.8889988931562925, 0.03036190312414367, 0.0001165658017719305
26, 0, 0.9979974064945877, 1.8423157843886148e-05, 0.8329688361651303, 0.04476155834106652, 9.76350198373447e-05
27, 0, 0.998127140731009, 1.5475752596618438e-05, 0.803665381680152, 0.04328668376044746, 8.010725171196195e-05
28, 0, 0.9989981790213833, 1.0735098407485077e-05, 0.6553643004978803, 0.031655521089684655, 5.54347095010212e-05
29, 0, 0.9987889271818258, 1.8611489960205326e-06, 0.1527002075491271, 0.034805742550678385, 7.1508109063765194e-06
30, 0, 0.9982167318774822, 2.3451907438214584e-07, 0.04533230357505615, 0.042238179917834136, 1.242934792716124e-06
31, 0, 0.999739289900522, 5.305220082125311e-08, 0.02554187250342023, 0.01614704597993928, 4.4045158196914817e-07
32, 0, 0.9997513041914745, 2.3900158940236247e-08, 0.02917538211813161, 0.015770582495577987, 3.2822845088648066e-07
33, 0, 0.9992965515670823, 9.508171041355419e-09, 0.034162228288343054, 0.02652493508494604, 1.216055360258784e-07
34, 0, 0.9984599198720769, 3.6297704947260918e-09, 0.03927481764962493, 0.03925141415653521, 1.2957852942261109e-07
35, 0, 0.9798456461894848, 5.776912909220328e-09, 0.21519184072704436, 0.14232687043002476, 1.0705921725353419e-07
36, 0, 0.8768853141835565, 5.5468860283364384e-09, 0.6027386366406988, 0.35659060657112224, 7.816258021360791e-08
37, 0, 0.7894522964253599, 3.385156310174995e-09, 0.5055779970036405, 0.47220478131373356, 5.9583548810637074e-08
38, 0, 0.8243333903502268, 2.2252243386476133e-09, 0.5276536071091108, 0.42911971630364926, 4.714358997537095e-08
39, 0, 0.16579409207390056, 2.2887869936041094e-09, 0.9198362551720622, 1.0888719791283175, 3.977702135285698e-08
40, 0, 0.21134776337679137, 2.0288739410421616e-09, 0.9065251821280349, 1.0394932816378515, 3.721856403886409e-08
41, 0, 0.0, 2.217823520997085e-09, 0.9999995491076997, 0.9999995491076998, 3.7189223256651993e-08
