iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,3.842219078146146,1.0852795453411916,1.56166323886078,3.3385661115702194
2.0,1.582684970543301,0.5684068553379971,0.5702798406560086,1.3625660593636464
3.0,0.7521491182723633,0.31626532779631333,0.2694317140537238,0.6269857175517289
4.0,0.41247415925599024,0.1765542240780427,0.16552006064656266,0.33401593904736715
5.0,0.20592794730021985,0.08809932839593634,0.07936917832022082,0.16836080704320727
6.0,0.09417532148355644,0.041242546079598506,0.03281552353534624,0.07804604400291239
7.0,0.05695002294720233,0.02509624807771163,0.021827350571414505,0.04622824042878334
8.0,0.032021613934559254,0.014451054060701877,0.012092402982277295,0.02589062737020566
9.0,0.020456720980538964,0.009700215787818146,0.007566584125333069,0.01634411366883026
10.0,0.014101342791916561,0.00659923475872773,0.0049449886129392965,0.01143875241240222
11.0,0.010365724648414211,0.004815777480217002,0.0035415328069922296,0.008468416624421266
12.0,0.007593344785003021,0.0035951160178583153,0.0025415739368879887,0.006186632991005919
13.0,0.005671033913833103,0.002701130023007562,0.0018777099414105452,0.004619386065981104
14.0,0.004282699310823929,0.0021052597545761905,0.0013773444829555447,0.003465878954603793
15.0,0.0035927714345551833,0.0017844900373083332,0.0011276657231898016,0.002907227528840121
16.0,0.0032345034747749348,0.0016156307996066466,0.001007508911481416,0.0026147037386631483
17.0,0.002999200487136993,0.0014956208775804571,0.0009343078757804923,0.0024259823877849536
18.0,0.0029943507953830444,0.0014932394203010081,0.0009328721594608267,0.0024220078970913933
19.0,0.0029934253194253296,0.0014927797881915859,0.0009325817473072848,0.0024212589559013745
20.0,0.002990377925968778,0.0014912466332003922,0.0009316173203413649,0.0024188081336744757
21.0,0.0028047324753983647,0.0014031965309892922,0.0008746382706029304,0.0022655179649631054
22.0,0.0026732001487780057,0.0013364866620676028,0.0008378626263812057,0.0021581910612491514
23.0,0.002379296896097076,0.0011941331859193704,0.0007419341254974071,0.0019195398947366611
24.0,0.0019445627719814952,0.0009843320404180635,0.0006042101898019068,0.0015643991993485268
25.0,0.0011472656452753893,0.0005854476997358864,0.0003512403765700863,0.0009220084867125783
26.0,0.0005021049102459218,0.0002448199453287388,0.00017156044289937637,0.0004034099028215201
27.0,0.00030704565565692105,0.00013697932692732906,0.0001271318588146482,0.00024362099483964187
28.0,0.00018392949485882768,7.554433156901266e-05,7.629163008211515e-05,0.0001493408859831369
29.0,0.00010096406076860714,4.138362017096573e-05,4.1552083311032035e-05,8.218614190327518e-05
30.0,5.0614031663388844e-05,2.1852068141864737e-05,2.1366191678081598e-05,4.034542318927025e-05
31.0,2.456429214224333e-05,1.0440448673393845e-05,9.588122734577855e-06,2.0061639573434107e-05
32.0,1.1586265344374555e-05,4.822746442647325e-06,4.4538817644299795e-06,9.547020404747521e-06
33.0,5.238052345779266e-06,2.2047718712460387e-06,2.177133882509137e-06,4.223299827210544e-06
34.0,2.6133716428462068e-06,1.0907179583630463e-06,1.0679709225117874e-06,2.1211986676420366e-06
35.0,1.2883438827401039e-06,5.937510136260033e-07,5.131534238907403e-07,1.0217452018782131e-06
36.0,8.612083677955284e-07,4.15950038970153e-07,3.190793017461982e-07,6.832670173796807e-07
37.0,6.299147952128442e-07,2.9752950209915546e-07,2.2888719335120587e-07,5.058453294520725e-07
38.0,4.421330385143596e-07,2.1502386021003122e-07,1.5722837970139152e-07,3.5288184977806975e-07
39.0,3.124871732597335e-07,1.5460363800256983e-07,1.1429581973841896e-07,2.4633800794548924e-07
40.0,2.394670977831821e-07,1.1419471193594206e-07,8.805260639395641e-08,1.9118262785566656e-07
41.0,1.5757471661042134e-07,8.351839461570677e-08,6.137799061231035e-08,1.1868955869858485e-07
42.0,8.790817056653589e-08,3.714933649372532e-08,2.780308050095361e-08,7.466432859865966e-08
43.0,6.169335319474273e-08,2.8469805050592087e-08,3.2886402675680256e-08,4.374956625894209e-08
44.0,5.027860497052535e-08,2.59084842117932e-08,2.3927125015626825e-08,3.583547477173931e-08
