xp, rho, u, p, Mach
0.05,1.0013190974236847,1.499056475657562,0.716666562751469,1.4975511172874423
0.15,1.0014848499751168,1.4977760273031284,0.7172799928540833,1.495755783239709
0.25,0.973395952829933,1.5254078494336674,0.6854994180802624,1.5362545490059483
0.35,0.8825037392713667,1.5891702590651522,0.5998914396827691,1.62902727444654
0.45,0.7167965025368439,1.6960454818104287,0.45078079944516514,1.8075433035237412
0.55,0.582908697790257,1.782608961014218,0.33867393969031134,1.9765210567176255
0.65,0.5226715621045298,1.8234937240843057,0.2900680078471852,2.0687345831167865
0.75,0.49701028927237817,1.8524464644935323,0.2707107562722626,2.1213463530263463
0.85,0.4861777557901777,1.8694693158806654,0.26303826758710086,2.1480401665006594
0.95,0.4877028559217836,1.8621636782038613,0.2625022949426321,2.14518588473845
