step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9993948760398539, 0.10835985057114157, 0.0582511811513966, 0.02460112866529508, 0.5775746873853727
1, 0, 0.9994867423680921, 0.028611068502260854, 0.06029661202710853, 0.022656643775366983, 0.275341449224928
2, 0, 0.9988236423100085, 0.006113316647313455, 0.04186790839012936, 0.03430311717581286, 0.05949750796382882
3, 0, 0.9987682810427716, 0.0027641051367506327, 0.07444433468637293, 0.035101260289211116, 0.019829993768846647
4, 0, 0.9985418298417159, 0.0008426230230815547, 0.08293803566395326, 0.03819295892237448, 0.006094910157170719
5, 0, 0.9972826193635045, 0.0014256847512989308, 0.5846532104635696, 0.05214622889851766, 0.009458728198113147
6, 0, 0.9981187994131154, 0.0009211669596704715, 0.5863535424749365, 0.043383016826266815, 0.005981244258014818
7, 0, 0.9980775117878251, 0.0006494719816829302, 0.6409869420350571, 0.04385673370929402, 0.0042227898386570815
8, 0, 0.9985065047377768, 0.0004481463481537559, 0.640036879291355, 0.03865298579721065, 0.00286840740814102
9, 0, 0.9983112784573698, 0.000306051170625771, 0.6298141598050577, 0.041102738234194885, 0.0019420243395784178
10, 0, 0.9983108616207542, 0.00022563168834104148, 0.6775656139892753, 0.041107812875490105, 0.0014930374219104736
11, 0, 0.9982950416969031, 0.0001632905870146076, 0.6718336118365116, 0.041299947263253374, 0.001077603928402826
12, 0, 0.9982115919853445, 0.00013074457285383804, 0.7383679880019185, 0.04229903463697612, 0.0008369877552917375
13, 0, 0.9990885536963053, 0.00010328773774975316, 0.7389936059959198, 0.03019360995234764, 0.0006521596798756104
14, 0, 0.9977596038228397, 0.00010601762742772957, 0.9556277019976314, 0.047346092004387844, 0.0006587165937566741
