step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 69.90702390549448, 9, 22.905614508872443, 2.7978549646220263, 0.9999999999999993, 0.12214712526216091, 5, 5, 19, 14, 593668, 604520, 14, 65.45387029647827, 7.536278009414673, 40.01658368110657
1, 0, 15, 16, 32, 51.47259386968036, 11, 24.666066517434828, 4.762110011293479, 0.9999999999999976, 0.19306321127154466, 5, 5, 18, 13, 295562, 301013, 13, 33.01048421859741, 3.6214802265167236, 17.093079328536987
2, 0, 15, 16, 32, 53.23309499325574, 11, 24.666538107694823, 4.679131590801041, 0.9999999999999996, 0.1896955126159906, 5, 5, 18, 13, 295682, 301133, 13, 32.98238968849182, 3.60642671585083, 17.11426877975464
3, 0, 15, 16, 32, 53.42486524005911, 11, 24.642601127407914, 4.644608504420774, 0.9999999999999971, 0.1884788249587395, 5, 5, 18, 13, 295682, 301133, 13, 32.82996726036072, 3.6180784702301025, 17.113635540008545
4, 0, 15, 16, 32, 53.492712416685045, 11, 24.626182042885137, 4.632111426242734, 1.0000000000000016, 0.18809701878172608, 5, 5, 18, 13, 295802, 301253, 13, 32.97694683074951, 3.57499361038208, 17.049724817276
5, 0, 15, 16, 32, 53.507189722979405, 11, 24.620929547145625, 4.62794343272133, 1.0000000000000009, 0.18796785977797675, 5, 5, 18, 13, 295682, 301133, 13, 32.94855833053589, 3.5962207317352295, 17.031779289245605
6, 0, 15, 16, 32, 53.508688140654975, 11, 24.619666683741915, 4.627279634582937, 1.0000000000000004, 0.18795053946195936, 5, 5, 18, 13, 295562, 301013, 13, 32.802161693573, 3.607370376586914, 17.01990008354187
7, 0, 15, 16, 32, 53.513819762629666, 11, 24.61669193853801, 4.6253333310426985, 0.9999999999999989, 0.18789418751272563, 5, 5, 18, 13, 295682, 301133, 13, 33.02834868431091, 3.6244900226593018, 17.036123991012573
8, 0, 15, 16, 32, 53.52050327356324, 11, 24.61408120487737, 4.623634272903637, 1.0000000000000016, 0.18784508893175456, 5, 5, 18, 13, 295562, 301013, 13, 33.02638506889343, 3.5863656997680664, 17.09284734725952
9, 0, 15, 16, 32, 53.52242975420137, 11, 24.612687234351828, 4.622741790096947, 0.9999999999999962, 0.18781946668728658, 5, 5, 18, 13, 295802, 301253, 13, 32.8947012424469, 3.5720510482788086, 17.03715682029724
10, 0, 15, 16, 32, 53.52644903970166, 11, 24.610139947312906, 4.621141144812081, 0.9999999999999958, 0.1877738669794378, 5, 5, 18, 13, 295682, 301133, 13, 32.85860466957092, 3.5981812477111816, 17.118412971496582
11, 0, 15, 16, 32, 53.528706315505445, 11, 24.60868224839362, 4.620253453256593, 1.0000000000000024, 0.1877489175007815, 5, 5, 18, 13, 295682, 301133, 13, 32.97574734687805, 3.5816636085510254, 17.16443109512329
12, 0, 15, 16, 32, 53.52923650467504, 11, 24.608315173343783, 4.620047613931757, 1.0000000000000024, 0.18774335347168733, 5, 5, 18, 13, 295802, 301253, 13, 32.90027904510498, 3.5842463970184326, 17.132518768310547
13, 0, 15, 16, 32, 53.5302732237704, 11, 24.607671255417753, 4.619661793841369, 1.0000000000000004, 0.18773258736640075, 5, 5, 18, 13, 295562, 301013, 13, 32.90260553359985, 3.6043524742126465, 17.027271270751953
14, 0, 15, 16, 32, 53.53118985078571, 11, 24.606936967119374, 4.6192155745005135, 0.9999999999999973, 0.18772005555477508, 5, 5, 18, 13, 295802, 301253, 13, 33.00621247291565, 3.5590744018554688, 17.12079405784607
