xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.125,0.9999999999999999,1.5000000000000002,0.7096408297553727,1.5049010447787021
0.175,0.9999999999999999,1.5000000000000002,0.7094152035125795,1.5051403391816311
0.225,0.9889970868201758,1.5070413805379455,0.7071116729643692,1.5063110514385232
0.275,0.9725895648615424,1.5324650694578086,0.6800624264931882,1.5488771710810496
0.325,0.9536023172345307,1.5241849626720507,0.6554050247170534,1.5538261294588536
0.375,0.8992610218701811,1.5762212028242342,0.5963507690459202,1.635856260041723
0.425,0.8267833105802567,1.6009132201479568,0.5398039622056707,1.6744862660224085
0.475,0.7476415112104708,1.6453798032399092,0.46564057200005704,1.7620711497198729
0.525,0.6620864698203661,1.704100233399676,0.4079192863488038,1.8348533322649412
0.575,0.6164838838124396,1.7274014849908672,0.3749113983736347,1.8720860729076334
0.625,0.5901387780535967,1.7526961245009736,0.35311040979204955,1.9149808028152786
0.675,0.58054414937469,1.7959041533271234,0.3173677816448952,2.052841152382933
0.725,0.5685021374882459,1.7702380156015833,0.3235430921644653,1.9832050979103937
0.775,0.5669917074157322,1.7776743043900034,0.31895354404350545,2.003146970408175
0.825,0.577394226753063,1.7524168623012735,0.32631517444407926,1.9701123305304542
0.875,0.5654164147465973,1.773724200278923,0.3252446767753126,1.9765198543242752
0.925,0.558500936012197,1.7946157271364556,0.32185605575861376,1.9979681545788113
0.975,0.569067378154207,1.7680843138521851,0.32767500872297256,1.969242221494555
