step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 268.56404304504395, 45.27154064178467, 61.536707162857056
1, 0, 15, 16, 32, 204.82719333591834, 10, 21.641106961643878, 0.6492967609332287, 1.0000000000000004, 0.030002936637392105, 5, 5, 20, 15, 1380740, 1380861, 15, 526.2211198806763, 85.03315687179565, 366.4061760902405
2, 0, 15, 16, 32, 155.28191981101833, 10, 21.63460439986953, 0.8487977830071498, 1.0000000000000002, 0.03923333966819715, 5, 5, 20, 15, 1380740, 1380861, 15, 523.5352778434753, 82.99389123916626, 367.56154584884644
3, 0, 15, 16, 32, 129.5885928250904, 10, 21.603953428789826, 1.01654679532692, 0.9999999999999986, 0.04705373943142553, 5, 5, 20, 15, 1380740, 1380861, 15, 523.5351028442383, 84.7666609287262, 367.1677441596985
4, 0, 15, 16, 32, 103.79726133291523, 10, 21.52160424775953, 1.2616477760567324, 0.9999999999999994, 0.058622385280041434, 5, 5, 19, 14, 689027, 689127, 14, 255.87957382202148, 43.63914704322815, 61.321890354156494
5, 0, 15, 16, 32, 116.78634948754947, 11, 21.70238216458314, 1.1934280713185692, 1.0, 0.05499064859645488, 5, 5, 19, 14, 688517, 688617, 14, 255.18159937858582, 43.261980295181274, 61.22755479812622
6, 0, 15, 16, 32, 88.75012711873288, 11, 21.038233277578865, 1.851753244160992, 0.9999999999999987, 0.08801847663389513, 5, 5, 19, 14, 689027, 689127, 14, 256.3364143371582, 43.73775863647461, 61.10199213027954
7, 0, 15, 16, 32, 84.6492678723941, 13, 21.071722200931102, 1.9280337064549355, 0.9999999999999993, 0.09149862968342198, 5, 5, 19, 14, 689027, 689127, 14, 254.9006474018097, 43.89845085144043, 61.8147976398468
8, 0, 15, 16, 32, 72.37330090471833, 11, 22.150555102345287, 2.691292360091064, 1.0000000000000022, 0.12149999616967193, 5, 5, 19, 14, 689027, 689127, 14, 255.49219155311584, 44.08671760559082, 61.10990023612976
9, 0, 15, 16, 32, 64.30828515840919, 11, 21.69532577318594, 2.736409499541619, 0.9999999999999992, 0.1261289887116444, 5, 5, 19, 14, 689027, 689127, 14, 254.9168665409088, 43.70872354507446, 61.74241018295288
10, 0, 15, 16, 32, 63.84295132431135, 12, 21.715206482674073, 2.7638414803912155, 1.0000000000000047, 0.1272767764191608, 5, 5, 19, 14, 688517, 688617, 14, 232.8787178993225, 36.888107776641846, 54.029242277145386
11, 0, 15, 16, 32, 66.26347137334585, 11, 22.243039572890083, 2.9458840912021844, 0.9999999999999997, 0.13244071618667774, 5, 5, 19, 14, 689027, 689127, 14, 215.00277948379517, 37.28098487854004, 54.42970252037048
12, 0, 15, 16, 32, 65.87208593138823, 11, 22.210718765989995, 2.96465534459137, 0.9999999999999998, 0.1334785864350764, 5, 5, 19, 14, 689027, 689127, 14, 208.7645492553711, 36.5276825428009, 54.45259761810303
13, 0, 15, 16, 32, 65.76735923810901, 11, 22.2353995818761, 2.992348030354301, 1.0000000000000016, 0.13457586041283923, 5, 5, 19, 14, 689027, 689127, 14, 208.6537585258484, 36.89143180847168, 53.97017502784729
14, 0, 15, 16, 32, 71.00910174139165, 11, 22.620593190914384, 3.098536511042939, 1.0000000000000004, 0.13697857014145362, 5, 5, 19, 14, 689027, 689127, 14, 208.45386838912964, 37.2198543548584, 54.12198328971863
