xp, rho, u, p, Mach
0.025,0.9999999999999994,1.5000000000000009,0.7142857142857142,1.5000000000000004
0.075,0.9999999999999994,1.5000000000000009,0.7142857142857142,1.5000000000000004
0.125,0.9999999999999994,1.5000000000000009,0.7117038674780484,1.5027183105462563
0.175,0.9999999999999994,1.4930139068182495,0.7163142912133459,1.4908983264568727
0.225,0.9999999999999994,1.4830811174903549,0.7139916836211055,1.4833864616918264
0.275,0.9826826588485266,1.5095214142093791,0.6853327459366975,1.5276756801885767
0.325,0.9314367450571264,1.5650444864419686,0.6449349229395612,1.5895763961125244
0.375,0.8726798215397756,1.6016213433379662,0.5877338007656326,1.649426481715417
0.425,0.812730243831007,1.6318063774632372,0.5204345814258781,1.7234343539475547
0.475,0.7188476745581046,1.6879413654001536,0.44086838125092187,1.821617954633634
0.525,0.6463981493443798,1.722533931842457,0.3839505430095354,1.8889313609049114
0.575,0.5892878525618448,1.7479017618510626,0.347647801069711,1.923299874599664
0.625,0.5536995883762167,1.8026551091682061,0.31638145999494394,2.015487984269202
0.675,0.538246466158023,1.8198354558531826,0.2979106511747314,2.067357968999335
0.725,0.5358856324856057,1.7840879337659754,0.3089949428626664,1.9856953053641526
0.775,0.539807113036051,1.7939017013596799,0.30001839444501055,2.0336676679646106
0.825,0.525705785809724,1.8000694122760195,0.3002563259832388,2.013031309459789
0.875,0.5374619267274605,1.7964686565073573,0.2917265311195066,2.0608269015758727
0.925,0.5411200384708098,1.7707409986473261,0.3047747762300146,1.9941063791808218
0.975,0.5380349650846712,1.7753147576642196,0.3055179211399683,1.991123739023866
