step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 69.90702390549448, 9, 22.905614508872443, 2.7978549646220263, 0.9999999999999993, 0.12214712526216091, 5, 5, 19, 14, 638237, 649089, 14, 64.59395265579224, 7.502493619918823, 41.68934440612793
1, 0, 15, 16, 32, 54.02296263856146, 11, 24.4381671411482, 4.259406079319116, 0.9999999999999979, 0.17429318879431308, 5, 5, 18, 13, 317858, 323309, 13, 32.50209665298462, 3.599391460418701, 17.854690074920654
2, 0, 15, 16, 32, 53.577556457268884, 11, 24.536429807322932, 4.5349586534737645, 1.0000000000000013, 0.18482553040867836, 5, 5, 18, 13, 317858, 323309, 13, 32.53373122215271, 3.5557491779327393, 17.76464080810547
3, 0, 15, 16, 32, 53.71156010549832, 11, 24.573829299511818, 4.568113223792112, 1.0000000000000027, 0.18589342214902002, 5, 5, 18, 13, 317858, 323309, 13, 32.42454695701599, 3.5798778533935547, 17.889773845672607
4, 0, 15, 16, 32, 53.63963004512503, 11, 24.587404373123782, 4.589489554603249, 1.0000000000000009, 0.1866601892967593, 5, 5, 18, 13, 317858, 323309, 13, 32.37719488143921, 3.5529730319976807, 17.797284841537476
5, 0, 15, 16, 32, 53.61191710446179, 11, 24.591575960600775, 4.599703346149543, 0.9999999999999973, 0.18704386223635794, 5, 5, 18, 13, 317858, 323309, 13, 32.50272989273071, 3.559229850769043, 17.771743535995483
6, 0, 15, 16, 32, 53.609463024027285, 11, 24.592017822664246, 4.600429264480119, 0.9999999999999944, 0.18707001994119907, 5, 5, 18, 13, 317858, 323309, 13, 32.43797302246094, 3.5897722244262695, 17.876837253570557
7, 0, 15, 16, 32, 53.60824582588712, 11, 24.592201593590712, 4.600725591736766, 1.0000000000000004, 0.18708067166039444, 5, 5, 18, 13, 317858, 323309, 13, 32.5006799697876, 3.56461238861084, 17.841670751571655
8, 0, 15, 16, 32, 53.60677760103795, 11, 24.592475204038184, 4.601164976930228, 1.0000000000000022, 0.18709645689404553, 5, 5, 18, 13, 317858, 323309, 13, 32.539231061935425, 3.5493955612182617, 17.867419242858887
9, 0, 15, 16, 32, 53.60230162538323, 11, 24.59292447414318, 4.602201159956457, 1.000000000000003, 0.18713517234581756, 5, 5, 18, 13, 317858, 323309, 13, 32.37548351287842, 3.629844903945923, 17.888327836990356
10, 0, 15, 16, 32, 53.60027306573871, 11, 24.59328943160073, 4.602751319164629, 0.9999999999999993, 0.18715476561059047, 5, 5, 18, 13, 317858, 323309, 13, 32.346739530563354, 3.56435489654541, 17.884732007980347
11, 0, 15, 16, 32, 53.59734914859092, 11, 24.593766970953933, 4.6035354706431155, 1.0000000000000007, 0.18718301576493127, 5, 5, 18, 13, 317858, 323309, 13, 32.57162284851074, 3.552677869796753, 17.914788484573364
12, 0, 15, 16, 32, 53.59680478354839, 11, 24.593881499023414, 4.603711283372882, 0.9999999999999987, 0.18718929273346574, 5, 5, 18, 13, 317858, 323309, 13, 32.451650857925415, 3.551142454147339, 18.014140605926514
13, 0, 15, 16, 32, 53.59642784484962, 11, 24.593944717988904, 4.603811239067438, 1.0000000000000027, 0.18719287580166222, 5, 5, 18, 13, 317858, 323309, 13, 32.46935963630676, 3.56980299949646, 17.89952325820923
14, 0, 15, 16, 32, 53.594459910422344, 11, 24.594283597623228, 4.604346498371511, 1.0000000000000004, 0.187212060074661, 5, 5, 18, 13, 317858, 323309, 13, 32.535247564315796, 3.5619466304779053, 17.879090547561646
